PANEL;PANEL TG2 N1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Element ID;modbus:1_mb_WHr_I;zigbee:1_zd_WHr_I;zigbee:3_zd_WHr_I;zigbee:4_zd_WHr_I;zigbee:6_zd_WHr_I;zigbee:9_zd_WHr_I;zigbee:10_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:13_zd_WHr_I;zigbee:14_zd_WHr_I;zigbee:15_zd_WHr_I;zigbee:17_zd_WHr_I;zigbee:18_zd_WHr_I;zigbee:19_zd_WHr_I;zigbee:20_zd_WHr_I;zigbee:22_zd_WHr_I;zigbee:23_zd_WHr_I;zigbee:24_zd_WHr_I;zigbee:25_zd_WHr_I;zigbee:26_zd_WHr_I;zigbee:27_zd_WHr_I;zigbee:28_zd_WHr_I;zigbee:29_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:32_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:63_zd_WHr_I;zigbee:65_zd_WHr_I;zigbee:67_zd_WHr_I;zigbee:68_zd_WHr_I;zigbee:69_zd_WHr_I;zigbee:71_zd_WHr_I;zigbee:73_zd_WHr_I;zigbee:66_zd_WHr_I;zigbee:21_zd_WHr_I;modbus:1_mb_VARHr_I;modbus:1_mb_VARHr_O;zigbee:73_zd_VARHr_I;zigbee:73_zd_VARHr_O;zigbee:71_zd_VARHr_I;zigbee:71_zd_VARHr_O;zigbee:10_zd_VARHr_I;zigbee:10_zd_VARHr_O;zigbee:34_zd_VARHr_I;zigbee:34_zd_VARHr_O
2025/09/01 16:50:00;;691053;287182;50537;0;71873;103527;88707;152286;807;0;0;0;286;0;0;0;0;33114;225757;0;0;0;0;0;0;2226;231465;34854;0;0;0;0;3385144;0;;;0;0;0;0;1;4179;0;0
2025/09/01 17:00:00;;691260;287267;50543;0;71927;103549;88798;153135;851;0;0;0;286;0;0;0;0;33131;225854;0;0;0;0;0;0;2226;231664;35021;0;0;0;0;3385904;0;;;0;0;0;0;1;4179;0;0
2025/09/01 17:10:00;;691466;287351;50549;0;71982;103564;88877;154006;943;0;0;0;286;0;0;0;0;33149;225950;0;0;0;0;0;0;2226;231863;35187;0;0;0;0;3386722;0;;;0;0;0;0;1;4179;0;0
2025/09/01 17:20:00;;691672;287432;50555;0;72032;103602;88951;154884;1068;0;0;0;286;0;0;0;0;33167;226046;0;0;0;0;0;0;2226;232063;35353;0;0;0;0;3387719;0;;;0;0;0;0;1;4179;0;0
2025/09/01 17:30:00;;691878;287509;50561;0;72083;103617;88969;155722;1167;0;0;0;286;0;0;0;0;33185;226143;0;0;0;0;0;0;2226;232264;35519;0;0;0;0;3388434;0;;;0;0;0;0;1;4179;0;0
2025/09/01 17:40:00;;692085;287587;50567;0;72133;103647;88991;156575;1229;0;0;0;286;0;0;0;0;33202;226239;0;0;0;0;0;0;2226;232464;35685;0;0;0;0;3389215;0;;;0;0;0;0;1;4179;0;0
2025/09/01 17:50:00;;692291;287662;50573;0;72184;103678;89013;157450;1296;0;0;0;286;0;0;0;0;33220;226335;0;0;0;0;0;0;2226;232664;35854;0;0;0;0;3390337;0;;;0;0;0;0;1;4179;0;0
2025/09/01 18:00:00;;692497;287737;50580;0;72236;103693;89035;158323;1500;0;0;0;286;0;0;0;0;33238;226432;0;0;0;0;0;0;2226;232863;36023;0;0;0;0;3391190;0;;;0;0;0;0;1;4179;0;0
2025/09/01 18:10:00;;692704;287816;50586;0;72287;103723;89056;159194;1712;0;0;0;286;0;0;0;0;33256;226528;0;0;0;0;0;0;2226;232980;36192;0;0;0;0;3392167;0;;;0;0;0;0;1;4179;0;0
2025/09/01 18:20:00;;692910;287893;50592;0;72337;103746;89080;160180;1985;0;0;0;286;0;0;0;0;33274;226625;0;0;0;0;0;0;2226;233049;36362;0;0;0;0;3393459;0;;;0;0;0;0;1;4179;0;0
2025/09/01 18:30:00;;693117;287970;50598;0;72388;103776;89133;161121;2194;0;0;0;286;0;0;0;0;33291;226721;0;0;0;0;0;0;2226;233117;36531;0;0;0;0;3394486;0;;;0;0;0;0;1;4179;0;0
2025/09/01 18:40:00;;693323;288042;50604;0;72438;103799;89354;162275;2396;0;0;0;286;0;0;0;0;33310;226818;0;0;0;0;0;0;2226;233185;36703;0;0;0;0;3395503;0;;;0;0;0;0;1;4179;0;0
2025/09/01 18:50:00;;693530;288115;50610;0;72490;103829;89583;163300;2615;0;0;0;286;0;0;0;0;33328;226915;0;0;0;0;0;0;2226;233253;36872;0;0;0;0;3396611;0;;;0;0;0;0;1;4179;0;0
2025/09/01 19:00:00;;693736;288217;50616;0;72542;103845;89608;164323;2734;0;0;0;286;0;0;0;0;33347;227011;0;0;0;0;0;0;2226;233321;36918;0;0;0;0;3397146;0;;;0;0;0;0;1;4179;0;0
2025/09/01 19:10:00;;693943;288329;50622;0;72595;103875;89631;165346;2831;0;0;0;286;0;0;0;0;33370;227107;0;0;0;0;0;0;2226;233391;36918;0;0;0;0;3397670;0;;;0;0;0;0;1;4179;0;0
2025/09/01 19:20:00;;694149;288434;50628;0;72647;103905;89655;166368;2986;0;0;0;286;0;0;0;0;33391;227204;0;0;0;0;0;0;2226;233462;36918;0;0;0;0;3398375;0;;;0;0;0;0;1;4179;0;0
2025/09/01 19:30:00;;694355;288541;50634;0;72699;103920;89679;167389;3143;0;0;0;286;0;0;0;0;33412;227300;0;0;0;0;0;0;2226;233532;36918;0;0;0;0;3398897;0;;;0;0;0;0;1;4179;0;0
2025/09/01 19:40:00;;694561;288649;50640;0;72751;103950;89703;168411;3332;0;0;0;286;0;0;0;0;33432;227396;0;0;0;0;0;0;2226;233602;36918;0;0;0;0;3399389;0;;;0;0;0;0;1;4179;0;0
2025/09/01 19:50:00;;694767;288758;50646;0;72802;103980;89726;169433;3448;0;0;0;286;0;0;0;0;33451;227492;0;0;0;0;0;0;2226;233671;36918;0;0;0;0;3400099;0;;;0;0;0;0;1;4179;0;0
2025/09/01 20:00:00;;694974;288866;50652;0;72853;103995;89828;170454;3571;0;0;0;286;0;0;0;0;33470;227588;0;0;0;0;0;0;2226;233740;36918;0;0;0;0;3400598;0;;;0;0;0;0;1;4179;0;0
2025/09/01 20:10:00;;695180;288975;50658;0;72909;104026;90070;171477;3723;0;0;0;286;0;0;0;0;33488;227685;0;0;0;0;0;0;2226;233810;36918;0;0;0;0;3401031;0;;;0;0;0;0;1;4179;0;0
2025/09/01 20:20:00;;695386;289107;50665;0;72960;104056;90285;172500;3757;0;0;0;286;0;0;0;0;33507;227781;0;0;0;0;0;0;2226;233975;36918;0;0;0;0;3401520;0;;;0;0;0;0;1;4179;0;0
2025/09/01 20:30:00;;695592;289243;50671;0;73015;104078;90499;173488;3757;0;0;0;286;0;0;0;0;33525;227877;0;0;0;0;0;0;2226;234176;36918;0;0;0;0;3401887;0;;;0;0;0;0;1;4179;0;0
2025/09/01 20:40:00;;695798;289368;50677;0;73083;104101;90722;174257;3757;0;0;0;286;0;0;0;0;33544;227973;0;0;0;0;0;0;2226;234375;36918;0;0;0;0;3402250;0;;;0;0;0;0;1;4179;0;0
2025/09/01 20:50:00;;696004;289463;50683;0;73152;104131;90946;175231;3757;0;0;0;286;0;0;0;0;33562;228069;0;0;0;0;0;0;2226;234575;36918;0;0;0;0;3402740;0;;;0;0;0;0;1;4179;0;0
2025/09/01 21:00:00;;696211;289544;50689;0;73221;104154;91200;176111;3757;0;0;0;286;0;0;0;0;33580;228166;0;0;0;0;0;0;2226;234775;36918;0;0;0;0;3403082;0;;;0;0;0;0;1;4179;0;0
2025/09/01 21:10:00;;696417;289628;50695;0;73287;104177;91460;176980;3757;0;0;0;286;0;0;0;0;33600;228262;0;0;0;0;0;0;2226;234975;36958;0;0;0;0;3403412;0;;;0;0;0;0;1;4179;0;0
2025/09/01 21:20:00;;696623;289733;50701;0;73350;104208;91730;177915;3757;0;0;0;286;0;0;0;0;33619;228358;0;0;0;0;0;0;2226;235175;37016;0;0;0;0;3403825;0;;;0;0;0;0;1;4179;0;0
2025/09/01 21:30:00;;696830;289839;50707;0;;104230;92004;178846;3757;0;0;0;286;0;0;0;0;33639;228455;0;0;0;0;0;0;2226;235375;37072;0;0;0;0;3404166;0;;;0;0;0;0;1;4179;0;0
2025/09/01 21:40:00;;697036;289938;50713;0;;104253;92276;179890;3757;0;0;0;286;0;0;0;0;33658;228551;0;0;0;0;0;0;2226;235575;37129;0;0;0;0;3404494;0;;;0;0;0;0;1;4179;0;0
2025/09/01 21:50:00;;697242;290006;50719;0;73407;104284;92548;180927;3757;0;0;0;286;0;0;0;0;33677;228647;0;0;0;0;0;0;2226;235776;37186;0;0;0;0;3404925;0;;;0;0;0;0;1;4179;0;0
2025/09/01 22:00:00;;697449;290074;50725;0;73462;104307;92820;182006;3757;0;0;0;286;0;0;0;0;33697;228747;0;0;0;0;0;0;2226;235976;37243;0;0;0;0;3405287;0;;;0;0;0;0;1;4179;0;0
2025/09/01 22:10:00;;697656;290162;50731;0;73517;104330;93118;183119;3757;0;0;0;286;0;0;0;0;33717;229098;0;0;0;0;0;0;2226;236176;37300;0;0;0;0;3405732;0;;;0;0;0;0;1;4179;0;0
2025/09/01 22:20:00;;697862;290265;50737;0;73572;104352;93391;184149;3757;0;0;0;287;0;0;0;0;33736;229481;0;0;0;0;0;0;2226;236376;37357;0;0;0;0;3406396;0;;;0;0;0;0;1;4179;0;0
2025/09/01 22:30:00;;698068;290373;50743;0;73631;104382;93663;185007;3757;0;19;0;297;0;0;0;0;33755;229866;0;0;0;0;0;0;2226;236577;37413;0;0;0;0;3406894;0;;;0;0;0;0;1;4179;0;0
2025/09/01 22:40:00;;698274;290490;50749;0;73695;104405;93936;185785;3757;0;39;0;308;0;0;0;0;33774;230292;0;0;0;0;0;0;2226;236778;37471;0;0;0;0;3407374;0;;;0;0;0;0;1;4179;0;0
2025/09/01 22:50:00;;698481;290608;50755;0;73759;104427;94209;187212;3757;0;58;0;325;0;0;0;0;33793;230727;0;0;0;0;0;0;2226;236978;37528;0;0;0;0;3408048;0;;;0;0;0;0;1;4179;0;0
2025/09/01 23:00:00;;698687;290723;50761;0;73814;104450;94482;188244;3757;0;78;0;342;0;0;0;0;33812;231162;0;0;0;0;0;0;2226;237179;37586;0;0;0;0;3408553;0;;;0;0;0;0;1;4179;0;0
2025/09/01 23:10:00;;698894;290832;50767;0;73866;104481;94754;189277;3757;0;98;0;356;0;0;0;0;33830;231600;0;0;0;0;0;0;2226;237382;37644;0;0;0;0;3409045;0;;;0;0;0;0;1;4179;0;0
2025/09/01 23:20:00;;699100;290942;50774;0;73918;104511;95028;190318;3757;0;117;0;380;0;0;0;0;33848;232038;0;0;0;0;0;0;2226;237585;37704;0;0;0;0;3409716;0;;;0;0;0;0;1;4179;0;0
2025/09/01 23:30:00;;699307;291051;50780;0;73968;104534;95300;191316;3757;0;137;0;399;0;0;0;0;33866;232476;0;0;0;0;0;0;2226;237786;37762;0;0;0;0;3410195;0;;;0;0;0;0;1;4179;0;0
2025/09/01 23:40:00;;699514;291156;50786;0;74018;104556;95572;192303;3812;0;157;0;409;0;0;0;0;33884;232916;0;0;0;0;0;0;2226;237987;37820;0;0;0;0;3410710;0;;;0;0;0;0;1;4179;0;0
2025/09/01 23:50:00;;699720;291259;50792;0;74069;104586;95846;193277;3902;0;176;0;419;0;0;0;0;33902;233376;0;0;0;0;0;0;2226;238192;37853;0;0;0;0;3411371;0;;;0;0;0;0;1;4179;0;0
2025/09/02 00:00:00;;699927;291352;50798;0;74114;104609;95987;194254;3902;0;184;0;422;0;0;0;0;33919;233846;0;0;0;0;0;0;2226;238397;37858;0;0;0;0;3411865;0;;;0;0;0;0;1;4179;0;0
2025/09/02 00:10:00;;700133;291447;50804;0;74171;104632;95989;195230;3902;0;184;0;422;0;0;0;0;33936;234315;0;0;0;0;0;0;2226;238603;37863;0;0;0;0;3412269;0;;;0;0;0;0;1;4179;0;0
2025/09/02 00:20:00;;700339;291513;50810;0;74221;104662;95989;196184;3902;0;184;0;422;0;0;0;0;33954;234793;0;0;0;0;0;0;2226;238798;37867;0;0;0;0;3412732;0;;;0;0;0;0;1;4179;0;0
2025/09/02 00:30:00;;700546;291580;50816;0;74271;104685;95989;197166;3902;0;184;0;422;0;0;0;0;33971;235276;0;0;0;0;0;0;2226;238829;37872;0;0;0;0;3413094;0;;;0;0;0;0;1;4179;0;0
2025/09/02 00:40:00;;700753;291646;50822;0;74321;104708;95989;198182;3902;0;184;0;422;0;0;0;0;33989;235757;0;0;0;0;0;0;2226;238850;37877;0;0;0;0;3413450;0;;;0;0;0;0;1;4179;0;0
2025/09/02 00:50:00;;700959;291712;50828;0;74371;104730;95989;199214;3902;0;184;0;422;0;0;0;0;34006;236236;0;0;0;0;0;0;2226;238871;37881;0;0;0;0;3413904;0;;;0;0;0;0;1;4179;0;0
2025/09/02 01:00:00;;701166;291778;50834;0;74424;104761;95989;200247;3902;0;184;0;422;0;0;0;0;34023;236725;0;0;0;0;0;0;2226;238888;37886;0;0;0;0;3414239;0;;;0;0;0;0;1;4179;0;0
2025/09/02 01:10:00;;701372;291844;50840;0;74447;104784;95989;201279;3902;0;184;0;422;0;0;0;0;34041;237215;0;0;0;0;0;0;2226;238903;37891;0;0;0;0;3414546;0;;;0;0;0;0;1;4179;0;0
2025/09/02 01:20:00;;701579;291911;50846;0;74447;104814;95989;202310;3902;0;184;0;422;0;0;0;0;34058;237705;0;0;0;0;0;0;2226;238918;37896;0;0;0;0;3414979;0;;;0;0;0;0;1;4179;0;0
2025/09/02 01:30:00;;701786;291977;50852;0;74447;104837;95989;203406;3902;0;184;0;422;0;0;0;0;34076;238212;0;0;0;0;0;0;2226;238933;37901;0;0;0;0;3415295;0;;;0;0;0;0;1;4179;0;0
2025/09/02 01:40:00;;701992;292043;50858;0;74447;104860;95989;204486;3902;0;184;0;422;0;0;0;0;34093;238719;0;0;0;0;0;0;2226;238948;37906;0;0;0;0;3415611;0;;;0;0;0;0;1;4179;0;0
2025/09/02 01:50:00;;702199;292109;50864;0;74447;104891;95989;205513;3902;0;184;0;422;0;0;0;0;34110;239224;0;0;0;0;0;0;2226;238962;37911;0;0;0;0;3416063;0;;;0;0;0;0;1;4179;0;0
2025/09/02 02:00:00;;702406;292175;50870;0;74447;104914;95989;206528;3902;0;184;0;422;0;0;0;0;34128;239727;0;0;0;0;0;0;2226;238977;37916;0;0;0;0;3416403;0;;;0;0;0;0;1;4179;0;0
2025/09/02 02:10:00;;702613;292241;50877;0;74447;104937;95989;207575;3902;0;184;0;422;0;0;0;0;34145;240229;0;0;0;0;0;0;2226;238992;37921;0;0;0;0;3416857;0;;;0;0;0;0;1;4179;0;0
2025/09/02 02:20:00;;702820;292307;50883;0;74447;104968;95996;208845;3924;0;184;0;422;0;0;0;0;34163;240736;0;0;0;0;0;0;2226;239007;37926;0;0;0;0;3417510;0;;;0;0;0;0;1;4179;0;0
2025/09/02 02:30:00;;703026;292374;50889;0;74447;104983;96153;209922;4125;0;184;0;422;0;0;0;0;34180;241251;0;0;0;0;0;0;2226;239022;37931;0;0;0;0;3418008;0;;;0;0;0;0;1;4179;0;0
2025/09/02 02:40:00;;703233;292440;50895;0;74447;105013;96282;210956;4299;0;184;0;422;0;0;0;0;34197;241754;0;0;0;0;0;0;2226;239037;37936;0;0;0;0;3418509;0;;;0;0;0;0;1;4179;0;0
2025/09/02 02:50:00;;703440;292510;50901;0;74447;105044;96396;211825;4470;0;184;0;422;0;0;0;0;34215;241923;0;0;0;0;0;0;2226;239052;37941;0;0;0;0;3419143;0;;;0;0;0;0;1;4179;0;0
2025/09/02 03:00:00;;703647;292576;50907;0;74447;105067;96430;211919;4497;0;184;0;422;0;0;0;0;34232;242084;0;0;0;0;0;0;2226;239067;37946;0;0;0;0;3419632;0;;;0;0;0;0;1;4179;0;0
2025/09/02 03:10:00;;703854;292642;50913;0;74447;105090;96430;211996;4497;0;184;0;422;0;0;0;0;34250;242231;0;0;0;0;0;0;2226;239082;37951;0;0;0;0;3420048;0;;;0;0;0;0;1;4179;0;0
2025/09/02 03:20:00;;704061;292709;50919;0;74447;105121;96430;212072;4497;0;184;0;422;0;0;0;0;34267;242354;0;0;0;0;0;0;2226;239097;37956;0;0;0;0;3420539;0;;;0;0;0;0;1;4179;0;0
2025/09/02 03:30:00;;704268;292775;50925;0;74447;105145;96430;212148;4497;0;184;0;422;0;0;0;0;34285;242477;0;0;0;0;0;0;2226;239112;37962;0;0;0;0;3420929;0;;;0;0;0;0;1;4179;0;0
2025/09/02 03:40:00;;704474;292841;50931;0;74447;105168;96430;212730;4497;0;184;0;422;0;0;0;0;34302;242601;0;0;0;0;0;0;2226;239127;37967;0;0;0;0;3421299;0;;;0;0;0;0;1;4179;0;0
2025/09/02 03:50:00;;704682;292907;50937;0;74447;105184;96430;213721;4497;0;184;0;422;0;0;0;0;34320;242724;0;0;0;0;0;0;2226;239142;37972;0;0;0;0;3421798;0;;;0;0;0;0;1;4179;0;0
2025/09/02 04:00:00;;704889;292973;50943;0;74447;105215;96430;214703;4497;0;184;0;422;0;0;0;0;34337;242848;0;0;0;0;0;0;2226;239157;37977;0;0;0;0;3422151;0;;;0;0;0;0;1;4179;0;0
2025/09/02 04:10:00;;704984;293039;50949;0;74447;105246;96430;215558;4497;0;184;0;422;0;0;0;0;34354;242971;0;0;0;0;0;0;2226;239172;37983;0;0;0;0;3422418;0;;;0;0;0;0;1;4179;0;0
2025/09/02 04:20:00;;705030;293105;50956;0;74447;105277;96430;216653;4497;0;184;0;422;0;0;0;0;34372;243094;0;0;0;0;0;0;2226;239187;37988;0;0;0;0;3422707;0;;;0;0;0;0;1;4179;0;0
2025/09/02 04:30:00;;705076;293171;50962;0;74447;105292;96430;217626;4497;0;184;0;422;0;0;0;0;34389;243216;0;0;0;0;0;0;2226;239202;37993;0;0;0;0;3422918;0;;;0;0;0;0;1;4179;0;0
2025/09/02 04:40:00;;705123;293237;50968;0;74447;105323;96430;218598;4497;0;184;0;422;0;0;0;0;34407;243339;0;0;0;0;0;0;2226;239216;37998;0;0;0;0;3423143;0;;;0;0;0;0;1;4179;0;0
2025/09/02 04:50:00;;705169;293304;50974;0;74447;105354;96430;219568;4497;0;184;0;422;0;0;0;0;34424;243461;0;0;0;0;0;0;2226;239231;38003;0;0;0;0;3423400;0;;;0;0;0;0;1;4179;0;0
2025/09/02 05:00:00;;705215;293370;50980;0;74447;105377;96430;220539;4497;0;184;0;422;0;0;0;0;34442;243584;0;0;0;0;0;0;2226;239246;38008;0;0;0;0;3423602;0;;;0;0;0;0;1;4179;0;0
2025/09/02 05:10:00;;705262;293436;50986;0;74447;105400;96430;221509;4497;0;184;0;422;0;0;0;0;34459;243708;0;0;0;0;0;0;2226;239261;38013;0;0;0;0;3423809;0;;;0;0;0;0;1;4179;0;0
2025/09/02 05:20:00;;705309;293502;50992;0;74447;105431;96430;222480;4497;0;184;0;422;0;0;0;0;34477;243831;0;0;0;0;0;0;2226;239276;38018;0;0;0;0;3424095;0;;;0;0;0;0;1;4179;0;0
2025/09/02 05:30:00;;705358;293568;50998;0;74447;105454;96430;223451;4497;0;184;0;422;0;0;0;0;34494;243953;0;0;0;0;0;0;2226;239291;38023;0;0;0;0;3424316;0;;;0;0;0;0;1;4179;0;0
2025/09/02 05:40:00;;705404;293634;51004;0;74447;105477;96430;224422;4497;0;184;0;422;0;0;0;0;34512;244076;0;0;0;0;0;0;2226;239306;38028;0;0;0;0;3424520;0;;;0;0;0;0;1;4179;0;0
2025/09/02 05:50:00;;705451;293700;51010;0;74447;105508;96430;225393;4497;0;184;0;422;0;0;0;0;34529;244199;0;0;0;0;0;0;2226;239320;38033;0;0;0;0;3424834;0;;;0;0;0;0;1;4179;0;0
2025/09/02 06:00:00;;705497;293766;51016;0;74447;105531;96430;226362;4497;0;184;0;422;0;0;0;0;34546;244322;0;0;0;0;0;0;2226;239335;38038;0;0;0;0;3425086;0;;;0;0;0;0;1;4179;0;0
2025/09/02 06:10:00;;705544;293833;51022;0;74447;105555;96430;227332;4497;0;184;0;422;0;0;0;0;34564;244445;0;0;0;0;0;0;2226;239350;38043;0;0;0;0;3425340;0;;;0;0;0;0;1;4179;0;0
2025/09/02 06:20:00;;705590;293899;51028;0;74447;105578;96430;228302;4497;0;184;0;422;0;0;0;0;34581;244568;0;0;0;0;0;0;2226;239365;38048;0;0;0;0;3425666;0;;;0;0;0;0;1;4179;0;0
2025/09/02 06:30:00;;705637;293965;51034;0;74447;105609;96430;229273;4497;0;184;0;422;0;0;0;0;34599;244691;0;0;0;0;0;0;2226;239380;38053;0;0;0;0;3425877;0;;;0;0;0;0;1;4179;0;0
2025/09/02 06:40:00;;705684;294031;51040;0;74447;105632;96430;229880;4497;0;184;0;422;0;0;0;0;34616;244813;0;0;0;0;0;0;2226;239395;38058;0;0;0;0;3426136;0;;;0;0;0;0;1;4179;0;0
2025/09/02 06:50:00;;705730;294097;51046;0;74447;105663;96430;229956;4497;0;184;0;422;0;0;0;0;34634;244935;0;0;0;0;0;0;2226;239410;38063;0;0;0;0;3426431;0;;;0;0;0;0;1;4179;0;0
2025/09/02 07:00:00;;705776;294163;51052;0;74447;105679;96430;230032;4497;0;184;0;422;0;0;0;0;34651;245057;0;0;0;0;0;0;2226;239425;38068;0;0;0;0;3426662;0;;;0;0;0;0;1;4179;0;0
2025/09/02 07:10:00;;705824;294229;51058;0;74447;105710;96430;230109;4497;0;184;0;422;0;0;0;0;34669;245179;0;0;0;0;0;0;2226;239440;38073;0;0;0;0;3426905;0;;;0;0;0;0;1;4179;0;0
2025/09/02 07:20:00;;705872;294295;51064;0;74447;105741;96430;230185;4497;0;184;0;422;0;0;0;0;34686;245300;0;0;0;0;0;0;2226;239455;38078;0;0;0;0;3427212;0;;;0;0;0;0;1;4179;0;0
2025/09/02 07:30:00;;705918;294361;51070;0;74447;105765;96430;230261;4497;0;184;0;422;0;0;0;0;34703;245421;0;0;0;0;0;0;2226;239470;38083;0;0;0;0;3427455;0;;;0;0;0;0;1;4179;0;0
2025/09/02 07:40:00;;705965;294428;51077;0;74447;105789;96430;230338;4497;0;184;0;422;0;0;0;0;34721;245542;0;0;0;0;0;0;2226;239485;38088;0;0;0;0;3427698;0;;;0;0;0;0;1;4179;0;0
2025/09/02 07:50:00;;706011;294494;51083;0;74447;105820;96430;230414;4497;0;184;0;422;0;0;0;0;34738;245664;0;0;0;0;0;0;2226;239500;38094;0;0;0;0;3427999;0;;;0;0;0;0;1;4179;0;0
2025/09/02 08:00:00;;706058;294560;51089;0;74447;105843;96430;230491;4497;0;184;0;422;0;0;0;0;34756;245785;0;0;0;0;0;0;2226;239515;38099;0;0;0;0;3428241;0;;;0;0;0;0;1;4179;0;0
2025/09/02 08:10:00;;706104;294628;51095;0;74447;105867;96430;230567;4497;0;184;0;422;0;0;0;0;34773;245906;0;0;0;0;0;0;2226;239530;38104;0;0;0;0;3428452;0;;;0;0;0;0;1;4179;0;0
2025/09/02 08:20:00;;706151;294693;51101;0;74447;105898;96430;230643;4497;0;184;0;422;0;0;0;0;34791;246028;0;0;0;0;0;0;2226;239545;38109;0;0;0;0;3428750;0;;;0;0;0;0;1;4179;0;0
2025/09/02 08:30:00;;706198;294755;51107;0;74447;105922;96430;230720;4497;0;184;0;422;0;0;0;0;34808;246149;0;0;0;0;0;0;2226;239560;38114;0;0;0;0;3428957;0;;;0;0;0;0;1;4179;0;0
2025/09/02 08:40:00;;706245;294816;51113;0;74447;105945;96430;230796;4497;0;184;0;422;0;0;0;0;34826;246271;0;0;0;0;0;0;2226;239575;38119;0;0;0;0;3429176;0;;;0;0;0;0;1;4179;0;0
2025/09/02 08:50:00;;706291;294877;51119;0;74447;105977;96430;230872;4497;0;184;0;422;0;0;0;0;34843;246392;0;0;0;0;0;0;2226;239590;38124;0;0;0;0;3429447;0;;;0;0;0;0;1;4179;0;0
2025/09/02 09:00:00;;706338;294938;51125;0;74447;106000;96430;230949;4497;0;184;0;422;0;0;0;0;34860;246513;0;0;0;0;0;0;2226;239605;38129;0;0;0;0;3429622;0;;;0;0;0;0;1;4179;0;0
2025/09/02 09:10:00;;706384;294999;51131;0;74447;106023;96430;231025;4497;0;184;0;422;0;0;0;0;34878;246634;0;0;0;0;0;0;2226;239620;38134;0;0;0;0;3429810;0;;;0;0;0;0;1;4179;0;0
2025/09/02 09:20:00;;706431;295060;51137;0;74447;106047;96430;231101;4497;0;184;0;422;0;0;0;0;34895;246755;0;0;0;0;0;0;2226;239635;38139;0;0;0;0;3430043;0;;;0;0;0;0;1;4179;0;0
2025/09/02 09:30:00;;706477;295121;51143;0;74447;106078;96430;231177;4497;0;184;0;422;0;0;0;0;34913;246876;0;0;0;0;0;0;2226;239650;38144;0;0;0;0;3430237;0;;;0;0;0;0;1;4179;0;0
2025/09/02 09:40:00;;706523;295182;51149;0;74447;106101;96430;231254;4497;0;184;0;422;0;0;0;0;34930;246997;0;0;0;0;0;0;2226;239665;38149;0;0;0;0;3430425;0;;;0;0;0;0;1;4179;0;0
2025/09/02 09:50:00;;706570;295243;51155;0;74447;106133;96430;231330;4497;0;184;0;422;0;0;0;0;34948;247118;0;0;0;0;0;0;2226;239680;38154;0;0;0;0;3430686;0;;;0;0;0;0;1;4179;0;0
2025/09/02 10:00:00;;706616;295304;51161;0;74447;106156;96430;231406;4497;0;184;0;422;0;0;0;0;34965;247239;0;0;0;0;0;0;2226;239695;38159;0;0;0;0;3430907;0;;;0;0;0;0;1;4179;0;0
2025/09/02 10:10:00;;706663;295365;51167;0;74447;106179;96430;231483;4497;0;184;0;422;0;0;0;0;34983;247360;0;0;0;0;0;0;2226;239710;38164;0;0;0;0;3431116;0;;;0;0;0;0;1;4179;0;0
2025/09/02 10:20:00;;706709;295427;51173;0;74447;106210;96430;231559;4497;0;184;0;422;0;0;0;0;35000;247481;0;0;0;0;0;0;2226;239725;38170;0;0;0;0;3431412;0;;;0;0;0;0;1;4179;0;0
2025/09/02 10:30:00;;706756;295490;51179;0;74447;106234;96430;231635;4497;0;184;0;422;0;0;0;0;35018;247602;0;0;0;0;0;0;2226;239740;38175;0;0;0;0;3431628;0;;;0;0;0;0;1;4179;0;0
2025/09/02 10:40:00;;706802;295552;51185;0;74447;106257;96430;231711;4497;0;184;0;422;0;0;0;0;35035;247722;0;0;0;0;0;0;2226;239755;38180;0;0;0;0;3431836;0;;;0;0;0;0;1;4179;0;0
2025/09/02 10:50:00;;706848;295614;51191;0;74447;106288;96430;231787;4497;0;184;0;422;0;0;0;0;35052;247843;0;0;0;0;0;0;2226;239770;38184;0;0;0;0;3432131;0;;;0;0;0;0;1;4179;0;0
2025/09/02 11:00:00;;706895;295675;51197;0;74447;106311;96430;231863;4497;0;184;0;422;0;0;0;0;35070;247963;0;0;0;0;0;0;2226;239784;38189;0;0;0;0;3432340;0;;;0;0;0;0;1;4179;0;0
2025/09/02 11:10:00;;706941;295736;51203;0;74447;106326;96430;231939;4497;0;184;0;422;0;0;0;0;35087;248083;0;0;0;0;0;0;2226;239799;38194;0;0;0;0;3432561;0;;;0;0;0;0;1;4179;0;0
2025/09/02 11:20:00;;706987;295797;51209;0;74447;106364;96430;232015;4497;0;184;0;422;0;0;0;0;35105;248202;0;0;0;0;0;0;2226;239814;38199;0;0;0;0;3432847;0;;;0;0;0;0;1;4179;0;0
2025/09/02 11:30:00;;707033;295859;51215;0;74447;106387;96430;232091;4497;0;184;0;422;0;0;0;0;35122;248322;0;0;0;0;0;0;2226;239828;38203;0;0;0;0;3433060;0;;;0;0;0;0;1;4179;0;0
