PANEL;PANEL TG2 N2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Element ID;zigbee:1_zd_WHr_I;zigbee:2_zd_WHr_I;zigbee:3_zd_WHr_I;zigbee:4_zd_WHr_I;zigbee:5_zd_WHr_I;zigbee:6_zd_WHr_I;zigbee:7_zd_WHr_I;zigbee:8_zd_WHr_I;zigbee:9_zd_WHr_I;zigbee:10_zd_WHr_I;zigbee:11_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:13_zd_WHr_I;zigbee:14_zd_WHr_I;zigbee:15_zd_WHr_I;zigbee:16_zd_WHr_I;zigbee:17_zd_WHr_I;zigbee:18_zd_WHr_I;zigbee:19_zd_WHr_I;zigbee:20_zd_WHr_I;zigbee:21_zd_WHr_I;zigbee:22_zd_WHr_I;zigbee:23_zd_WHr_I;zigbee:24_zd_WHr_I;zigbee:25_zd_WHr_I;zigbee:26_zd_WHr_I;zigbee:27_zd_WHr_I;zigbee:28_zd_WHr_I;zigbee:29_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:31_zd_WHr_I;zigbee:32_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:34_zd_WHr_I;modbus:1_mb_WHr_I;zigbee:32_zd_VARHr_I;zigbee:32_zd_VARHr_O;modbus:1_mb_VARHr_I;modbus:1_mb_VARHr_O;zigbee:11_zd_VARHr_I;zigbee:11_zd_VARHr_O;zigbee:12_zd_VARHr_I;zigbee:12_zd_VARHr_O;zigbee:30_zd_VARHr_I;zigbee:30_zd_VARHr_O;zigbee:33_zd_VARHr_I;zigbee:33_zd_VARHr_O;zigbee:4_zd_VARHr_I;zigbee:4_zd_VARHr_O;zigbee:31_zd_VARHr_I;zigbee:31_zd_VARHr_O
2025/09/18 03:10:00;0;0;0;0;28147;0;0;0;0;0;63244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155306;219548;0;610134;76;20302;42990;203648;60832;40021;0;0;0;0;8238;11891;0;0;0;0
2025/09/18 03:20:00;0;0;0;0;28147;0;0;0;0;0;63278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155463;219772;0;610631;76;20320;43113;203709;60876;40021;0;0;0;0;8239;11892;0;0;0;0
2025/09/18 03:30:00;0;0;0;0;28147;0;0;0;0;0;63311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155621;219986;0;611113;76;20339;43234;203767;60920;40021;0;0;0;0;8239;11893;0;0;0;0
2025/09/18 03:40:00;0;0;0;0;28147;0;0;0;0;0;63356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155831;220272;0;611461;76;20363;43272;203871;60979;40021;0;0;0;0;8239;11895;0;0;0;0
2025/09/18 03:50:00;0;0;0;0;28147;0;0;0;0;0;63389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155988;220502;0;611833;76;20382;43334;203960;61023;40021;0;0;0;0;8239;11899;0;0;0;0
2025/09/18 04:00:00;0;0;0;0;28147;0;0;0;0;0;63425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156145;220717;0;612315;76;20401;43462;204017;61070;40021;0;0;0;0;8239;11906;0;0;0;0
2025/09/18 04:10:00;0;0;0;0;28147;0;0;0;0;0;63474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156355;221003;0;612646;76;20425;43483;204149;61132;40021;0;0;0;0;8239;11915;0;0;0;0
2025/09/18 04:20:00;0;0;0;0;28147;0;0;0;0;0;63509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156512;221233;0;612930;76;20444;43483;204276;61177;40021;0;0;0;0;8239;11920;0;0;0;0
2025/09/18 04:30:00;0;0;0;0;28147;0;0;0;0;0;63543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156713;221450;0;613201;77;20456;43483;204391;61224;40021;0;0;0;0;8239;11927;0;0;0;0
2025/09/18 04:40:00;0;0;0;0;28147;0;0;0;0;0;63591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156976;221740;0;613470;78;20476;43483;204504;61286;40021;0;0;0;0;8239;11937;0;0;0;0
2025/09/18 04:50:00;0;0;0;0;28147;0;0;0;0;0;63625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157134;221967;0;613740;78;20494;43483;204617;61329;40021;0;0;0;0;8239;11942;0;0;0;0
2025/09/18 05:00:00;0;0;0;0;28147;0;0;0;0;0;63677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157299;222187;0;614013;78;20512;43483;204734;61397;40021;0;0;0;0;8239;11948;0;0;0;0
2025/09/18 05:10:00;0;0;0;0;28147;0;0;0;0;0;63722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157509;222473;0;614403;78;20536;43557;204806;61474;40021;0;0;0;0;8239;11956;0;0;0;0
2025/09/18 05:20:00;0;0;0;0;28147;0;0;0;0;0;63756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157666;222688;0;614730;78;20555;43592;204900;61530;40021;0;0;0;0;8239;11961;0;0;0;0
2025/09/18 05:30:00;0;0;0;0;28147;0;0;0;0;0;63789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157824;222918;0;614998;78;20573;43592;205011;61586;40021;0;0;0;0;8239;11965;0;0;0;0
2025/09/18 05:40:00;0;0;0;0;28147;0;0;0;0;0;63853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158071;223204;0;615417;79;20592;43688;205071;61686;40021;0;0;0;0;8239;11975;0;0;0;0
2025/09/18 05:50:00;0;0;0;0;28147;0;0;0;0;0;63887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158244;223418;0;615684;79;20610;43688;205184;61743;40021;0;0;0;0;8239;11983;0;0;0;0
2025/09/18 06:00:00;0;0;0;0;28147;0;0;0;0;0;63921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158416;223648;0;615956;79;20627;43691;205293;61800;40021;0;0;0;0;8240;11991;0;0;0;0
2025/09/18 06:10:00;0;0;0;0;28147;0;0;0;0;0;63966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158638;223934;0;616223;79;20650;43691;205405;61875;40021;0;0;0;0;8240;12002;0;0;0;0
2025/09/18 06:20:00;0;0;0;0;28147;0;0;0;0;0;64000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158795;224148;0;616499;79;20668;43697;205515;61931;40021;0;0;0;0;8240;12011;0;0;0;0
2025/09/18 06:30:00;0;0;0;0;28147;0;0;0;0;0;64033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158952;224396;0;616780;79;20686;43697;205633;61987;40021;0;0;0;0;8241;12017;0;0;0;0
2025/09/18 06:40:00;0;0;0;0;28147;0;0;0;0;0;64079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159190;224690;0;617085;80;20706;43707;205748;62063;40021;0;0;0;0;8241;12028;0;0;0;0
2025/09/18 06:50:00;0;0;0;0;28147;0;0;0;0;0;64113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159370;224904;0;617374;80;20724;43707;205869;62121;40021;0;0;0;0;8241;12036;0;0;0;0
2025/09/18 07:00:00;0;0;0;0;28147;0;0;0;0;0;64147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159527;225119;0;617662;80;20742;43707;205988;62179;40021;0;0;0;0;8241;12045;0;0;0;0
2025/09/18 07:10:00;0;0;0;0;28147;0;0;0;0;0;64191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159737;225420;0;617957;80;20767;43707;206113;62252;40021;0;0;0;0;8241;12057;0;0;0;0
2025/09/18 07:20:00;0;0;0;0;28147;0;0;0;0;0;64225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159894;225635;0;618283;80;20785;43728;206224;62307;40021;0;0;0;0;8241;12067;0;0;0;0
2025/09/18 07:30:00;0;0;0;0;28147;0;0;0;0;0;64258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160052;225849;0;618751;80;20803;43840;206283;62364;40021;0;0;0;0;8241;12077;0;0;0;0
2025/09/18 07:40:00;0;0;0;0;28147;0;0;0;0;0;64303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160261;226151;0;619140;80;20828;43899;206374;62439;40021;0;0;0;0;8241;12089;0;0;0;0
2025/09/18 07:50:00;0;0;0;0;28147;0;0;0;0;0;64337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160419;226365;0;619431;80;20846;43899;206497;62496;40021;0;0;0;0;8241;12099;0;0;0;0
2025/09/18 08:00:00;0;0;0;0;28147;0;0;0;0;0;64371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160576;226580;0;619718;80;20865;43899;206616;62554;40021;0;0;0;0;8241;12109;0;0;0;0
2025/09/18 08:10:00;0;0;0;0;28147;0;0;0;0;0;64416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160786;226881;0;620005;80;20889;43899;206734;62632;40021;0;0;0;0;8241;12122;0;0;0;0
2025/09/18 08:20:00;0;0;0;0;28147;0;0;0;0;0;64449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160944;227053;0;620294;80;20907;43899;206855;62686;40021;0;0;0;0;8241;12129;0;0;0;0
2025/09/18 08:30:00;0;0;0;0;28147;0;0;0;0;0;64482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161101;227060;0;620596;80;20926;43900;206976;62740;40021;0;0;0;0;8241;12132;0;0;0;0
2025/09/18 08:40:00;0;0;0;0;28147;0;0;0;0;0;64526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161310;227072;0;620898;80;20951;43900;207097;62814;40021;0;0;0;0;8242;12136;0;0;0;0
2025/09/18 08:50:00;0;0;0;0;28147;0;0;0;0;0;64559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161468;227092;0;621192;80;20969;43900;207221;62870;40021;0;0;0;0;8242;12138;0;0;0;0
2025/09/18 09:00:00;0;0;0;0;28147;0;0;0;0;0;64592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161625;227099;0;621726;80;20988;44047;207264;62926;40021;0;0;0;0;8242;12141;0;0;0;0
2025/09/18 09:10:00;0;0;0;0;28147;0;0;0;0;0;64636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161835;227109;0;622020;80;21012;44047;207388;63000;40021;0;0;0;0;8242;12145;0;0;0;0
2025/09/18 09:20:00;0;0;0;0;28147;0;0;0;0;0;64669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161992;227132;0;622313;80;21031;44047;207512;63056;40021;0;0;0;0;8242;12147;0;0;0;0
2025/09/18 09:30:00;0;0;0;0;28147;0;0;0;0;0;64707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162150;227139;0;622602;80;21049;44047;207634;63114;40021;0;0;0;0;8242;12150;0;0;0;0
2025/09/18 09:40:00;0;0;0;0;28147;0;0;0;0;0;64750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162359;227148;0;623129;80;21074;44191;207677;63173;40021;0;0;0;0;8242;12154;0;0;0;0
2025/09/18 09:50:00;0;0;0;0;28147;0;0;0;0;0;64782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162517;227166;0;623508;80;21093;44245;207767;63217;40021;0;0;0;0;8242;12156;0;0;0;0
2025/09/18 10:00:00;0;0;0;0;28147;0;0;0;0;0;64824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162726;227181;0;623799;80;21111;44245;207887;63260;40021;0;0;0;0;8242;12158;0;0;0;0
2025/09/18 10:10:00;0;0;0;0;28147;0;0;0;0;0;64856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162884;227188;0;624103;80;21136;44245;208023;63318;40021;0;0;0;0;8242;12162;0;0;0;0
2025/09/18 10:20:00;0;0;0;0;28147;0;0;0;0;0;64888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163041;227195;0;624412;80;21155;44245;208161;63362;40021;0;0;0;0;8242;12165;0;0;0;0
2025/09/18 10:30:00;0;0;0;0;28147;0;0;0;0;0;64920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163198;227218;0;624715;80;21173;44246;208292;63406;40021;0;0;0;0;8242;12167;0;0;0;0
2025/09/18 10:40:00;0;0;0;0;28147;0;0;0;0;0;64963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163407;227227;0;625013;80;21198;44246;208420;63464;40021;0;0;0;0;8242;12171;0;0;0;0
2025/09/18 10:50:00;0;0;0;0;28147;0;0;0;0;0;64995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163565;227234;0;625307;80;21217;44246;208547;63507;40021;0;0;0;0;8242;12174;0;0;0;0
2025/09/18 11:00:00;0;0;0;0;28147;0;0;0;0;0;65027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163721;227258;0;625601;80;21235;44246;208673;63551;40021;0;0;0;0;8243;12177;0;0;0;0
2025/09/18 11:10:00;0;0;0;0;28147;0;0;0;0;0;65070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163931;227267;0;625887;80;21260;44246;208794;63609;40021;0;0;0;0;8243;12181;0;0;0;0
2025/09/18 11:20:00;0;0;0;0;28147;0;0;0;0;0;65102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164087;227273;0;626171;80;21279;44246;208914;63653;40021;0;0;0;0;8243;12184;0;0;0;0
2025/09/18 11:30:00;0;0;0;0;28147;0;0;0;0;0;65134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164244;227281;0;626453;80;21298;44246;209033;63696;40021;0;0;0;0;8243;12188;0;0;0;0
2025/09/18 11:40:00;0;0;0;0;28147;0;0;0;0;0;65178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164453;227306;0;626734;80;21323;44246;209153;63754;40021;0;0;0;0;8243;12192;0;0;0;0
2025/09/18 11:50:00;0;0;0;0;28147;0;0;0;0;0;65210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164609;227312;0;627015;80;21342;44246;209273;63798;40021;0;0;0;0;8243;12195;0;0;0;0
2025/09/18 12:00:00;0;0;0;0;28147;0;0;0;0;0;65242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164766;227319;0;627295;80;21361;44246;209393;63841;40021;0;0;0;0;8243;12199;0;0;0;0
2025/09/18 12:10:00;0;0;0;0;28147;0;0;0;0;0;65285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164974;227344;0;627577;80;21387;44246;209513;63900;40021;0;0;0;0;8243;12203;0;0;0;0
2025/09/18 12:20:00;0;0;0;0;28147;0;0;0;0;0;65317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165131;227351;0;627858;80;21405;44246;209633;63943;40021;0;0;0;0;8243;12206;0;0;0;0
2025/09/18 12:30:00;0;0;0;0;28147;0;0;0;0;0;65349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165287;227357;0;628143;80;21424;44246;209753;63987;40021;0;0;0;0;8243;12210;0;0;0;0
2025/09/18 12:40:00;0;0;0;0;28147;0;0;0;0;0;65392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165497;227383;0;628427;80;21449;44246;209872;64045;40021;0;0;0;0;8243;12213;0;0;0;0
2025/09/18 12:50:00;0;0;0;0;28147;0;0;0;0;0;65425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165653;227390;0;628709;80;21467;44246;209991;64088;40021;0;0;0;0;8243;12217;0;0;0;0
2025/09/18 13:00:00;0;0;0;0;28147;0;0;0;0;0;65457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165810;227397;0;628986;80;21486;44246;210107;64132;40021;0;0;0;0;8243;12220;0;0;0;0
2025/09/18 13:10:00;0;0;0;0;28147;0;0;0;0;0;65500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166019;227406;0;629245;80;21511;44246;210217;64190;40021;0;0;0;0;8243;12225;0;0;0;0
2025/09/18 13:20:00;0;0;0;0;28147;0;0;0;0;0;65534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166175;227428;0;629505;80;21530;44246;210328;64234;40021;0;0;0;0;8243;12228;0;0;0;0
2025/09/18 13:30:00;0;0;0;0;28147;0;0;0;0;0;65569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166331;227435;0;629772;80;21548;44246;210441;64278;40021;0;0;0;0;8243;12231;0;0;0;0
2025/09/18 13:40:00;0;0;0;0;28147;0;0;0;0;0;65650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166540;227444;0;630061;80;21573;44246;210562;64364;40021;0;0;0;0;8243;12237;0;0;0;0
2025/09/18 13:50:00;0;0;0;0;28147;0;0;0;0;0;65692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166696;227467;0;630367;80;21591;44246;210689;64413;40021;0;0;0;0;8244;12239;0;0;0;0
2025/09/18 14:00:00;0;0;0;0;28147;0;0;0;0;0;65727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166853;227474;0;630675;80;21610;44246;210815;64457;40021;0;0;0;0;8244;12243;0;0;0;0
2025/09/18 14:10:00;0;0;0;0;28147;0;0;0;0;0;65832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167061;227483;0;630977;80;21634;44246;210940;64604;40021;0;0;0;0;8244;12247;0;0;0;0
2025/09/18 14:20:00;0;0;0;0;28147;0;0;0;0;0;65880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167218;227670;0;631282;80;21652;44246;211068;64670;40021;0;0;0;0;8244;12252;0;0;0;0
2025/09/18 14:30:00;0;0;0;0;28147;0;0;0;0;0;65914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167375;227704;0;631584;80;21670;44246;211193;64713;40021;0;0;0;0;8244;12254;0;0;0;0
2025/09/18 14:40:00;0;0;0;0;28147;0;0;0;0;0;65959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167584;227762;0;631880;80;21694;44246;211316;64770;40021;0;0;0;0;8244;12258;0;0;0;0
2025/09/18 14:50:00;0;0;0;0;28147;0;0;0;0;0;66012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167741;227967;0;632201;80;21712;44246;211453;64834;40021;0;0;0;0;8244;12266;0;0;0;0
2025/09/18 15:00:00;0;0;0;0;28147;0;0;0;0;0;66046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167898;228188;0;632524;80;21731;44246;211596;64877;40021;0;0;0;0;8244;12276;0;0;0;0
2025/09/18 15:10:00;0;0;0;0;28147;0;0;0;0;0;66092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168106;228467;0;632839;80;21755;44246;211735;64933;40021;0;0;0;0;8244;12295;0;0;0;0
2025/09/18 15:20:00;0;0;0;0;28147;0;0;0;0;0;66127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168263;228676;0;633131;80;21773;44246;211857;64977;40021;0;0;0;0;8244;12310;0;0;0;0
2025/09/18 15:30:00;0;0;0;0;28147;0;0;0;0;0;66162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168419;228901;0;633417;80;21791;44246;211978;65022;40021;0;0;0;0;8244;12323;0;0;0;0
2025/09/18 15:40:00;0;0;0;0;28147;0;0;0;0;0;66209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168628;229182;0;633703;80;21816;44246;212100;65088;40021;0;0;0;0;8244;12341;0;0;0;0
2025/09/18 15:50:00;0;0;0;0;28147;0;0;0;0;0;66244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168784;229278;0;633991;80;21834;44246;212222;65138;40021;0;0;0;0;8244;12348;0;0;0;0
2025/09/18 16:00:00;0;0;0;0;28147;0;0;0;0;0;66326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168940;229303;0;634283;80;21852;44246;212343;65268;40021;0;0;0;0;8244;12352;0;0;0;0
2025/09/18 16:10:00;0;0;0;0;28147;0;0;0;0;0;66372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169148;229315;0;634576;80;21877;44246;212465;65333;40021;0;0;0;0;8244;12357;0;0;0;0
2025/09/18 16:20:00;0;0;0;0;28147;0;0;0;0;0;66438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169304;229322;0;634875;80;21895;44246;212593;65432;40021;0;0;0;0;8244;12362;0;0;0;0
2025/09/18 16:30:00;0;0;0;0;28147;0;0;0;0;0;66510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169460;229330;0;635171;80;21913;44246;212719;65527;40021;0;0;0;0;8245;12365;0;0;0;0
2025/09/18 16:40:00;0;0;0;0;28147;0;0;0;0;0;66591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169667;229354;0;635469;80;21938;44246;212846;65624;40021;0;0;0;0;8245;12370;0;0;0;0
2025/09/18 16:50:00;0;0;0;0;28147;0;0;0;0;0;66625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169823;229360;0;635773;80;21956;44246;212973;65667;40021;0;0;0;0;8245;12375;0;0;0;0
2025/09/18 17:00:00;0;0;0;0;28147;0;0;0;0;0;66660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169979;229367;0;636058;80;21975;44246;213094;65711;40021;0;0;0;0;8245;12379;0;0;0;0
2025/09/18 17:10:00;0;0;0;0;28147;0;0;0;0;0;66711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170187;229393;0;636362;80;21999;44246;213221;65777;40021;0;0;0;0;8245;12383;0;0;0;0
2025/09/18 17:20:00;0;0;0;0;28147;0;0;0;0;0;66745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170343;229400;0;636661;80;22017;44246;213345;65819;40021;0;0;0;0;8245;12387;0;0;0;0
2025/09/18 17:30:00;0;0;0;0;28147;0;0;0;0;0;66787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170499;229407;0;636953;80;22036;44246;213466;65874;40021;0;0;0;0;8245;12391;0;0;0;0
2025/09/18 17:40:00;0;0;0;0;28147;0;0;0;0;0;66833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170708;229432;0;637242;80;22060;44246;213586;65930;40021;0;0;0;0;8245;12395;0;0;0;0
2025/09/18 17:50:00;0;0;0;0;28147;0;0;0;0;0;66867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170864;229439;0;637531;80;22078;44246;213705;65977;40021;0;0;0;0;8245;12399;0;0;0;0
2025/09/18 18:00:00;0;0;0;0;28147;0;0;0;0;0;66901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171020;229446;0;637821;80;22096;44246;213824;66024;40021;0;0;0;0;8245;12403;0;0;0;0
2025/09/18 18:10:00;0;0;0;0;28147;0;0;0;0;0;66947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171228;229472;0;638110;80;22120;44246;213945;66087;40021;0;0;0;0;8245;12407;0;0;0;0
2025/09/18 18:20:00;0;0;0;0;28147;0;0;0;0;0;66981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171385;229478;0;638416;80;22138;44246;214071;66134;40021;0;0;0;0;8245;12411;0;0;0;0
2025/09/18 18:30:00;0;0;0;0;28147;0;0;0;0;0;67015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171541;229485;0;638722;80;22156;44246;214198;66182;40021;0;0;0;0;8245;12415;0;0;0;0
2025/09/18 18:40:00;0;0;0;0;28147;0;0;0;0;0;67060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171749;229511;0;639032;80;22179;44246;214325;66245;40021;0;0;0;0;8245;12419;0;0;0;0
2025/09/18 18:50:00;0;0;0;0;28147;0;0;0;0;0;67102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171906;229518;0;639341;80;22197;44246;214449;66287;40021;0;0;0;0;8245;12423;0;0;0;0
2025/09/18 19:00:00;0;0;0;0;28147;0;0;0;0;0;67135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172062;229525;0;639649;80;22215;44246;214575;66348;40021;0;0;0;0;8245;12427;0;0;0;0
2025/09/18 19:10:00;0;0;0;0;28147;0;0;0;0;0;67203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172270;229548;0;639958;80;22240;44246;214699;66430;40021;0;0;0;0;8245;12431;0;0;0;0
2025/09/18 19:20:00;0;0;0;0;28147;0;0;0;0;0;67280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172426;229557;0;640265;80;22257;44246;214824;66518;40021;0;0;0;0;8245;12435;0;0;0;0
2025/09/18 19:30:00;0;0;0;0;28147;0;0;0;0;0;67336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172582;229564;0;640572;80;22275;44246;214951;66583;40021;0;0;0;0;8245;12439;0;0;0;0
2025/09/18 19:40:00;0;0;0;0;28147;0;0;0;0;0;67403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172790;229584;0;640883;80;22299;44246;215077;66672;40021;0;0;0;0;8246;12444;0;0;0;0
2025/09/18 19:50:00;0;0;0;0;28147;0;0;0;0;0;67438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172946;229596;0;641199;80;22317;44246;215204;66719;40021;0;0;0;0;8246;12448;0;0;0;0
2025/09/18 20:00:00;0;0;0;0;28147;0;0;0;0;0;67493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173072;229603;0;641441;80;22332;44246;215303;66798;40021;0;0;0;0;8246;12451;0;0;0;0
2025/09/18 20:10:00;0;0;0;0;28147;0;0;0;0;0;67537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173281;229619;0;641748;80;22350;44246;215428;66851;40021;0;0;0;0;8246;12456;0;0;0;0
