IMEI;.;531564464931796;844089018975547;5819164598021;978574761137336;795691965991443;706560843117942;303223109446319;587428340019631;723869689080073;603619603655634;671049749365066;843048149864683;722308901759770;64822741699669;943394216115193;46588688365950;530332010486196;770799840978788;524354308009691;.;.;.;.;802910036211745;987820867103638;952513667615231;649128039000711;985512598979614;249708457989651;322270759063182;.;.;143004408391905;251648408130744;337627331261608;875676979462036;.;665003511841006;581605201650169;36619705881581;744899947809308;251489306782589;953875223880666;.;551599847836764;663724002498357;732336322420386;394857934061924;723962888989905;679896372351996;923321670582190;893845917793809;869617193075069;581249158224008;843360911270229;505414884951205;637957823923257;743517127810913;41545954570335;595773024461625;842615102024283;625900755793801;589683872408150;602496029605727;502477914127655;65545375520861;822148592343810;881626283988844;156003169091211
Device Name;TG2- MEDICION GENERAL;LOCAL 113 MINISO;LOCAL  109;LOCAL 111 MINISO;LOCAL 118 SUNTIME;LOCAL 205 ARGENPER;LOCAL 114 TOPI TOP;LOCAL 123 ADIDAS;LOCAL 125 ADIDAS;LOCAL 124 ADIDAS;LOCAL 112 MINISO;LOCAL 116 LA EMPAPADA;LOCAL 117;LOCAL 115 LA EMPAPADA;LOCAL 110 PORTEÃ‘OS;LOCAL 107;LOCAL 120 SUNTIME;LOCAL 119 SUNTIME;LOCAL 104 ALMACEN SERMITECH;LOCAL 102 COOLBOX;LOCAL 210 CASA IDEAS;LOCAL 211 CASA IDEAS;LOCAL 209 CASA IDEAS;RESERVA EQUIPADA LCN30;LOCAL 126;LOCAL 204;LOCAL 103 BE SIFRAH;LOCAL 121 ISADORA;LOCAL 122 TODO MODA;LOCAL 106 CALIMOD;LOCAL 105 AZALEIA;RESERVA EQUIPADA LCN25;LOCAL 212 CASA IDEAS;LOCAL 206 DOLLARCITY;LOCAL 108 MAYLIN;PISO 3 SECTOR 1B M302;PISO 3 SECTOR 1B M307;TABLERO DE DAMPERS;LOCAL 301;LOCAL 101B;LOCAL 303 ;LOCAL 203;LOCAL 202;PISO 3 SECTOR 1B M301;RESERVA EQUIPADA LCN39;LOCAL 101A STARBUCKS;LOCAL 304-305;LOCAL 312;PISO 3 SECTOR 1B M308;PISO 2 SECTOR 1B M303;PISO 3 SECTOR 1B M304;LOCAL M105;LOCAL M106;LOCAL 108B;MODULO M101;MODULO M102;LOCAL M103;LOCAL M104;LOCAL M201;LOCAL M202;LOCAL M203;LOCAL M204;PISO 3 SECTOR 1B M306;PISO 3 SECTOR 1B M305;LOCAL 208 CASA IDEAS;LOCAL 310 PIZZA HUT;LOCAL 308 KFC;LOCAL 306-307 KFC;LOCAL 201;LOCAL 313 SMARTFIT
Measurement Unit;;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh
2025-09-01 08:40:00;;686042;283610;50242;NaN;70524;102269;88526;127662;551;0;0;0;263;0;0;NaN;0;32243;222579;NaN;NaN;NaN;NaN;0;NaN;2226;228823;31742;0;0;NaN;0;3357995;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 08:50:00;;686089;283668;50248;NaN;70524;102300;88526;127710;551;0;0;0;263;0;0;NaN;0;32261;222636;NaN;NaN;NaN;NaN;0;NaN;2226;228838;31747;0;0;NaN;0;3358282;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 09:00:00;;686135;283726;50254;NaN;70524;102323;88526;127773;551;0;0;0;263;0;0;NaN;0;32279;222692;NaN;NaN;NaN;NaN;0;NaN;2226;228853;31752;0;0;NaN;0;3358519;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 09:10:00;;686182;283783;50260;NaN;70524;102347;88526;127828;551;0;0;0;263;0;0;NaN;0;32297;222749;NaN;NaN;NaN;NaN;0;NaN;2226;228869;31757;0;0;NaN;0;3358750;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 09:20:00;;686228;283843;50266;NaN;70524;102378;88526;127883;551;0;0;0;263;0;0;NaN;0;32315;222806;NaN;NaN;NaN;NaN;0;NaN;2226;228884;31762;0;0;NaN;0;3359028;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 09:30:00;;686275;283902;50272;NaN;70524;102401;88526;127938;551;0;0;0;263;0;0;NaN;0;32333;222862;NaN;NaN;NaN;NaN;0;NaN;2226;228899;31767;0;0;NaN;0;3359256;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 09:40:00;;686321;283959;50278;NaN;70524;102424;88526;127992;551;0;0;0;263;0;0;NaN;0;32351;222919;NaN;NaN;NaN;NaN;0;NaN;2226;228914;31771;0;0;NaN;0;3359454;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 09:50:00;;686367;284016;50284;NaN;70524;102455;88526;128040;551;0;0;0;263;0;0;NaN;0;32369;222975;NaN;NaN;NaN;NaN;0;NaN;2226;228929;31776;0;0;NaN;0;3359743;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 10:00:00;;686414;284073;50290;NaN;70524;102479;88526;128102;551;0;0;0;263;0;0;NaN;0;32387;223032;NaN;NaN;NaN;NaN;0;NaN;2226;228944;31781;0;0;NaN;0;3359955;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 10:10:00;;686460;284130;50296;NaN;70524;102502;88526;128157;551;0;0;0;263;0;0;NaN;0;32405;223089;NaN;NaN;NaN;NaN;0;NaN;2226;228959;31786;0;0;NaN;0;3360164;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 10:20:00;;686507;284188;50302;NaN;70524;102533;88526;128211;551;0;0;0;263;0;0;NaN;0;32423;223145;NaN;NaN;NaN;NaN;0;NaN;2226;228974;31791;0;0;NaN;0;3360454;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 10:30:00;;686553;284245;50308;NaN;70524;102556;88526;128266;551;0;0;0;263;0;0;NaN;0;32441;223202;NaN;NaN;NaN;NaN;0;NaN;2226;228989;31796;0;0;NaN;0;3360657;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 10:40:00;;686599;284307;50314;NaN;70524;102579;88526;128320;551;0;0;0;263;0;0;NaN;0;32458;223258;NaN;NaN;NaN;NaN;0;NaN;2226;229004;31800;0;0;NaN;0;3360896;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 10:50:00;;686646;284370;50320;NaN;70524;102610;88526;128375;551;0;0;0;263;0;0;NaN;0;32476;223315;NaN;NaN;NaN;NaN;0;NaN;2226;229019;31805;0;0;NaN;0;3361200;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 11:00:00;;686692;284427;50326;NaN;70524;102633;88526;128429;551;0;0;0;263;0;0;NaN;0;32493;223371;NaN;NaN;NaN;NaN;0;NaN;2226;229034;31810;0;0;NaN;0;3361427;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 11:10:00;;686738;284484;50332;NaN;70524;102649;88526;128483;551;0;0;0;263;0;0;NaN;0;32511;223427;NaN;NaN;NaN;NaN;0;NaN;2226;229049;31815;0;0;NaN;0;3361662;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 11:20:00;;686785;284542;50338;NaN;70524;102687;88526;128537;551;0;0;0;263;0;0;NaN;0;32528;223483;NaN;NaN;NaN;NaN;0;NaN;2226;229064;31819;0;0;NaN;0;3361955;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 11:30:00;;686831;284598;50344;NaN;70524;102709;88526;128591;551;0;0;0;263;0;0;NaN;0;32546;223539;NaN;NaN;NaN;NaN;0;NaN;2226;229078;31824;0;0;NaN;0;3362195;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 11:40:00;;686877;284653;50350;NaN;70524;102732;88526;128645;551;0;0;0;263;0;0;NaN;0;32564;223595;NaN;NaN;NaN;NaN;0;NaN;2226;229093;31828;0;0;NaN;0;3362421;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 11:50:00;;686923;284708;50356;NaN;70524;102755;88526;128700;551;0;0;0;263;0;0;NaN;0;32582;223652;NaN;NaN;NaN;NaN;0;NaN;2226;229108;31833;0;0;NaN;0;3362723;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 12:00:00;;686970;284764;50362;NaN;70524;102779;88526;128754;551;0;0;0;263;0;0;NaN;0;32599;223708;NaN;NaN;NaN;NaN;0;NaN;2226;229123;31838;0;0;NaN;0;3362968;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 12:10:00;;687016;284818;50368;NaN;70524;102809;88526;128808;551;0;0;0;263;0;0;NaN;0;32617;223765;NaN;NaN;NaN;NaN;0;NaN;2226;229138;31843;0;0;NaN;0;3363445;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 12:20:00;;687063;284873;50374;NaN;70524;102840;88526;128863;551;0;0;0;263;0;0;NaN;0;32635;223821;NaN;NaN;NaN;NaN;0;NaN;2226;229153;31848;0;0;NaN;0;3364009;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 12:30:00;;687109;284928;50380;NaN;70524;102864;88526;128917;551;0;0;0;263;0;0;NaN;0;32653;223878;NaN;NaN;NaN;NaN;0;NaN;2226;229169;31853;0;0;NaN;0;3364409;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 12:40:00;;687155;284982;50386;NaN;70529;102887;88526;129022;551;0;0;0;263;0;0;NaN;0;32670;223935;NaN;NaN;NaN;NaN;0;NaN;2226;229184;31858;0;0;NaN;0;3364831;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;147973
2025-09-01 12:50:00;;687202;285037;50392;NaN;70581;102910;88526;129830;551;0;0;0;263;0;0;NaN;0;32689;223991;NaN;NaN;NaN;NaN;0;NaN;2226;229198;31862;0;0;NaN;0;3365419;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;148159
2025-09-01 13:00:00;;687248;285092;50398;NaN;70632;102940;88526;130628;551;0;0;0;263;0;0;NaN;0;32707;224047;NaN;NaN;NaN;NaN;0;NaN;2226;229213;31867;0;0;NaN;0;3365896;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;148416
2025-09-01 13:10:00;;687294;285146;50404;NaN;70683;102963;88526;131420;551;0;0;0;263;0;0;NaN;0;32724;224104;NaN;NaN;NaN;NaN;0;NaN;2226;229229;31872;0;0;NaN;0;3366387;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;148675
2025-09-01 13:20:00;;687341;285203;50410;NaN;70733;102994;88526;132209;551;0;0;0;263;0;0;NaN;0;32742;224161;NaN;NaN;NaN;NaN;0;NaN;2226;229244;31950;0;0;NaN;0;3367032;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;148966
2025-09-01 13:30:00;;687387;285267;50416;NaN;70784;103018;88526;132995;551;0;0;0;263;0;0;NaN;0;32759;224218;NaN;NaN;NaN;NaN;0;NaN;2226;229259;32098;0;0;NaN;0;3367538;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;149299
2025-09-01 13:40:00;;687434;285334;50422;NaN;70835;103041;88526;133840;551;0;0;0;263;0;0;NaN;0;32777;224275;NaN;NaN;NaN;NaN;0;NaN;2226;229274;32245;0;0;NaN;0;3367999;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;149644
2025-09-01 13:50:00;;687480;285400;50429;NaN;70886;103071;88526;134902;551;0;0;0;263;0;0;NaN;0;32795;224332;NaN;NaN;NaN;NaN;0;NaN;2226;229290;32394;0;0;NaN;0;3368637;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;149978
2025-09-01 14:00:00;;687551;285467;50435;NaN;70937;103087;88526;135858;551;0;0;0;263;0;0;NaN;0;32816;224388;NaN;NaN;NaN;NaN;0;NaN;2226;229305;32526;0;0;NaN;0;3369156;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;150271
2025-09-01 14:10:00;;687746;285532;50441;NaN;70989;103117;88526;136817;551;0;0;0;263;0;0;NaN;0;32835;224445;NaN;NaN;NaN;NaN;0;NaN;2226;229320;32657;0;0;NaN;0;3369791;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;150574
2025-09-01 14:20:00;;687953;285595;50447;NaN;71044;103148;88526;137780;554;0;0;0;263;0;0;NaN;0;32853;224502;NaN;NaN;NaN;NaN;0;NaN;2226;229335;32789;0;0;NaN;0;3370744;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;150848
2025-09-01 14:30:00;;688160;285656;50453;NaN;71094;103171;88527;138648;554;0;0;0;263;0;0;NaN;0;32870;224558;NaN;NaN;NaN;NaN;0;NaN;2226;229350;32920;0;0;NaN;0;3371492;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;151184
2025-09-01 14:40:00;;688367;285717;50459;NaN;71145;103186;88527;139605;554;0;0;0;263;0;0;NaN;0;32888;224614;NaN;NaN;NaN;NaN;0;NaN;2226;229365;33051;0;0;NaN;0;3372185;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;151505
2025-09-01 14:50:00;;688574;285777;50465;NaN;71196;103224;88527;140591;554;0;0;0;263;0;0;NaN;0;32905;224671;NaN;NaN;NaN;NaN;0;NaN;2226;229380;33183;0;0;NaN;0;3373141;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;151784
2025-09-01 15:00:00;;688781;285848;50471;NaN;71247;103247;88527;141585;554;0;0;0;263;0;0;NaN;0;32922;224727;NaN;NaN;NaN;NaN;0;NaN;2226;229395;33315;0;0;NaN;0;3373786;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;152097
2025-09-01 15:10:00;;688987;285936;50477;NaN;71298;103269;88527;142571;554;0;0;0;263;0;0;NaN;0;32940;224797;NaN;NaN;NaN;NaN;0;NaN;2226;229462;33448;0;0;NaN;0;3374517;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;152419
2025-09-01 15:20:00;;689194;286024;50483;NaN;71349;103300;88527;143541;554;0;0;0;263;0;0;NaN;0;32957;224892;NaN;NaN;NaN;NaN;0;NaN;2226;229665;33581;0;0;NaN;0;3375553;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;152698
2025-09-01 15:30:00;;689401;286119;50489;NaN;71422;103322;88527;144610;554;0;0;0;264;0;0;NaN;0;32975;224988;NaN;NaN;NaN;NaN;0;NaN;2226;229866;33714;0;0;NaN;0;3376643;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;152962
2025-09-01 15:40:00;;689608;286223;50495;NaN;71503;103345;88527;145599;554;0;0;0;268;0;0;NaN;0;32992;225084;NaN;NaN;NaN;NaN;0;NaN;2226;230065;33849;0;0;NaN;0;3377846;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;153272
2025-09-01 15:50:00;;689814;286357;50501;NaN;71554;103375;88527;146570;554;0;0;0;274;0;0;NaN;0;33009;225180;NaN;NaN;NaN;NaN;0;NaN;2226;230264;33983;0;0;NaN;0;3379431;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;153685
2025-09-01 16:00:00;;690021;286489;50507;NaN;71607;103398;88527;147540;554;0;0;0;278;0;0;NaN;0;33027;225276;NaN;NaN;NaN;NaN;0;NaN;2226;230463;34119;0;0;NaN;0;3380557;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;154011
2025-09-01 16:10:00;;690227;286623;50513;NaN;71659;103421;88527;148563;554;0;0;0;282;0;0;NaN;0;33044;225372;NaN;NaN;NaN;NaN;0;NaN;2226;230662;34253;0;0;NaN;0;3381463;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;154396
2025-09-01 16:20:00;;690434;286788;50519;NaN;71712;103451;88527;149599;554;0;0;0;283;0;0;NaN;0;33062;225469;NaN;NaN;NaN;NaN;0;NaN;2226;230863;34390;0;0;NaN;0;3382581;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;154789
2025-09-01 16:30:00;;690640;286939;50525;NaN;71764;103474;88527;150571;564;0;0;0;284;0;0;NaN;0;33079;225565;NaN;NaN;NaN;NaN;0;NaN;2226;231064;34535;0;0;NaN;0;3383366;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;155127
2025-09-01 16:40:00;;690847;287069;50531;NaN;71819;103496;88527;151462;754;0;0;0;286;0;0;NaN;0;33096;225661;NaN;NaN;NaN;NaN;0;NaN;2226;231266;34691;0;0;NaN;0;3384124;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;155522
2025-09-01 16:50:00;;691053;287182;50537;NaN;71873;103527;88707;152286;807;0;0;0;286;0;0;NaN;0;33114;225757;NaN;NaN;NaN;NaN;0;NaN;2226;231465;34854;0;0;NaN;0;3385144;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;155874
2025-09-01 17:00:00;;691260;287267;50543;NaN;71927;103549;88798;153135;851;0;0;0;286;0;0;NaN;0;33131;225854;NaN;NaN;NaN;NaN;0;NaN;2226;231664;35021;0;0;NaN;0;3385904;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;156200
2025-09-01 17:10:00;;691466;287351;50549;NaN;71982;103564;88877;154006;943;0;0;0;286;0;0;NaN;0;33149;225950;NaN;NaN;NaN;NaN;0;NaN;2226;231863;35187;0;0;NaN;0;3386722;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;156496
2025-09-01 17:20:00;;691672;287432;50555;NaN;72032;103602;88951;154884;1068;0;0;0;286;0;0;NaN;0;33167;226046;NaN;NaN;NaN;NaN;0;NaN;2226;232063;35353;0;0;NaN;0;3387719;0;NaN;NaN;0;NaN;0;0;0;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;0;156767
