"sep=;"
A;modbus:9_mb_WHr_I;modbus:8_mb_WHr_I;modbus:8_mb_WHr_I;modbus:8_mb_WHr_I;modbus:9_mb_WHr_I;modbus:9_mb_WHr_I
Device Name;TTA-1 - MEDICION EMERGENCIA;TG1 - MEDICION GENERAL;TG1 - MEDICION GENERAL;TG1 - MEDICION GENERAL;TTA-1 - MEDICION EMERGENCIA;TTA-1 - MEDICION EMERGENCIA
Device type;;;;;;
Measurement Name;Total Delivered Active Energy;Total Delivered Active Energy;Total Delivered Reactive Energy;Total Received Reactive Energy;Total Delivered Reactive Energy;Total Received Reactive Energy
Measurement Unit;Wh;Wh;VArh;VArh;VArh;VArh
2025/09/17 12:50:00;49226558;48917833;5934296;10724102;1788630;17831875
2025/09/17 13:00:00;49232314;48924891;5934296;10726480;1788630;17834943
2025/09/17 13:10:00;49238036;48932032;5934296;10728879;1788630;17838004
2025/09/17 13:20:00;49243977;48939436;5934296;10731300;1788630;17841047
2025/09/17 13:30:00;49250074;48946990;5934296;10733658;1788630;17844031
2025/09/17 13:40:00;49256109;48954482;5934296;10736026;1788630;17847031
2025/09/17 13:50:00;49262040;48961870;5934296;10738405;1788630;17850049
2025/09/17 14:00:00;49267970;48969256;5934296;10740734;1788630;17853035
2025/09/17 14:10:00;49273886;48976625;5934296;10743079;1788630;17856019
2025/09/17 14:20:00;49279974;48984163;5934296;10745376;1788630;17858947
2025/09/17 14:30:00;49285843;48991426;5934296;10747703;1788630;17861883
2025/09/17 14:40:00;49291796;48998671;5934296;10749973;1788630;17864785
2025/09/17 14:50:00;49297743;49005900;5934296;10752271;1788630;17867727
2025/09/17 15:00:00;49303921;49013496;5934296;10754510;1788630;17870618
2025/09/17 15:10:00;49309984;49020998;5934296;10756748;1788630;17873520
2025/09/17 15:20:00;49316599;49029054;5934296;10759102;1788630;17876502
2025/09/17 15:30:00;49322776;49036673;5934296;10761348;1788630;17879356
2025/09/17 15:40:00;49328745;49044081;5934296;10763647;1788630;17882274
2025/09/17 15:50:00;49334701;49051481;5934296;10765919;1788630;17885197
2025/09/17 16:00:00;49340555;49058775;5934296;10768224;1788630;17888153
2025/09/17 16:10:00;49346647;49066309;5934296;10770453;1788630;17891045
2025/09/17 16:20:00;49352635;49073718;5934296;10772715;1788630;17893917
2025/09/17 16:30:00;49358648;49081005;5934297;10774934;1788630;17896718
2025/09/17 16:40:00;49364615;49088262;5934297;10777163;1788630;17899542
2025/09/17 16:50:00;49370388;49095419;5934297;10779411;1788630;17902397
2025/09/17 17:00:00;49376327;49102791;5934297;10781679;1788630;17905283
2025/09/17 17:10:00;49382220;49110124;5934297;10783959;1788630;17908219
2025/09/17 17:20:00;49388193;49117547;5934297;10786257;1788630;17911143
2025/09/17 17:30:00;49394553;49125357;5934297;10788476;1788630;17913974
2025/09/17 17:40:00;49400584;49132841;5934297;10790689;1788630;17916832
2025/09/17 17:50:00;49406683;49140400;5934297;10792890;1788630;17919694
2025/09/17 18:00:00;49412601;49147757;5934297;10795103;1788630;17922574
2025/09/17 18:10:00;49418792;49155260;5934297;10797173;1788630;17925278
2025/09/17 18:20:00;49424810;49162578;5934297;10799350;1788630;17928085
2025/09/17 18:30:00;49430967;49170089;5934297;10801515;1788630;17930889
2025/09/17 18:40:00;49436797;49177368;5934297;10803712;1788630;17933750
2025/09/17 18:50:00;49442769;49184793;5934297;10805898;1788630;17936596
2025/09/17 19:00:00;49448814;49192295;5934297;10808071;1788630;17939428
2025/09/17 19:10:00;49454862;49199794;5934297;10810238;1788630;17942251
2025/09/17 19:20:00;49460986;49207368;5934297;10812409;1788630;17945051
2025/09/17 19:30:00;49467201;49215030;5934297;10814568;1788630;17947853
2025/09/17 19:40:00;49473255;49222497;5934297;10816736;1788630;17950684
2025/09/17 19:50:00;49479240;49229759;5934297;10818942;1788630;17953525
2025/09/17 20:00:00;49485416;49237224;5934297;10821117;1788630;17956345
2025/09/17 20:10:00;49491700;49244906;5934297;10823284;1788630;17959141
2025/09/17 20:20:00;49497988;49252642;5934297;10825443;1788630;17961921
2025/09/17 20:30:00;49504022;49260127;5934297;10827612;1788630;17964743
2025/09/17 20:40:00;49510072;49267623;5934297;10829782;1788630;17967566
2025/09/17 20:50:00;49516022;49275024;5934297;10831971;1788630;17970406
2025/09/17 21:00:00;49522267;49282710;5934297;10834149;1788630;17973226
2025/09/17 21:10:00;49526412;nan;nan;nan;1788630;17975332
2025/09/17 21:20:00;nan;nan;nan;nan;nan;nan
2025/09/17 21:30:00;49531746;49291921;5934353;10836111;1788630;17978411
2025/09/17 21:40:00;49536874;49298330;5934353;10837902;1788630;17980940
2025/09/17 21:50:00;49542781;49305520;5934353;10840133;1788630;17983824
2025/09/17 22:00:00;49548664;49312792;5934353;10842392;1788630;17986721
2025/09/17 22:10:00;49554878;49320450;5934353;10844634;1788630;17989584
2025/09/17 22:20:00;49561099;49328113;5934353;10846891;1788630;17992459
2025/09/17 22:30:00;49567302;49335761;5934353;10849211;1788630;17995369
2025/09/17 22:40:00;49600000;49300000;5934353;10851500;1788630;17998300
2025/09/17 22:50:00;49579659;49351061;5934353;10853861;1788630;18001269
2025/09/17 23:00:00;49585683;49358530;5934353;10856125;1788630;18004182
2025/09/17 23:10:00;49591682;49365857;5934353;10858316;1788630;18006968
2025/09/17 23:20:00;49597994;49373440;5934353;10860542;1788630;18009796
2025/09/17 23:30:00;49604136;49380552;5934353;10862996;1788630;18012698
2025/09/17 23:40:00;49609959;49386446;5934353;10865926;1788630;18015626
2025/09/17 23:50:00;49615959;49392510;5934353;10868796;1788630;18018499
2025/09/18 00:00:00;49621890;49398501;5934353;10871721;1788630;18021428
2025/09/18 00:10:00;49627992;49404665;5934353;10874563;1788630;18024273
2025/09/18 00:20:00;49633902;49410637;5934353;10877431;1788630;18027145
2025/09/18 00:30:00;49639658;49416453;5934353;10880319;1788630;18030036
2025/09/18 00:40:00;49645290;49422147;5934353;10883284;1788630;18033005
2025/09/18 00:50:00;49650894;49427812;5934353;10886230;1788630;18035953
2025/09/18 01:00:00;49656834;49433813;5934353;10889099;1788630;18038827
2025/09/18 01:10:00;49662726;49439767;5934353;10892015;1788630;18041747
2025/09/18 01:20:00;49668711;49445907;5934353;10894909;1788630;18044645
2025/09/18 01:30:00;49674806;49452224;5934353;10897779;1788630;18047519
2025/09/18 01:40:00;49680794;49458436;5934353;10900664;1788630;18050409
2025/09/18 01:50:00;49686625;49464488;5934353;10903580;1788630;18053329
2025/09/18 02:00:00;49692480;49470535;5934353;10906533;1788630;18056284
2025/09/18 02:10:00;49698460;49476580;5934353;10909411;1788630;18059167
2025/09/18 02:20:00;49704271;49482453;5934353;10912340;1788630;18062100
2025/09/18 02:30:00;49709943;49488205;5934353;10915305;1788630;18065069
2025/09/18 02:40:00;49715967;49494445;5934353;10918230;1788630;18068003
2025/09/18 02:50:00;49722067;49500769;5934353;10921146;1788630;18070921
2025/09/18 03:00:00;49700000;49500000;5934353;10924100;1788630;18073800
2025/09/18 03:10:00;49734042;49513220;5934353;10927141;1788630;18076915
2025/09/18 03:20:00;49739543;49518949;5934353;10930213;1788630;18079988
2025/09/18 03:30:00;49745067;49524678;5934353;10933190;1788630;18082967
2025/09/18 03:40:00;49750812;49530487;5934353;10936265;1788630;18086046
2025/09/18 03:50:00;49756832;49536561;5934353;10939261;1788630;18089050
2025/09/18 04:00:00;49762764;49542614;5934353;10942258;1788630;18092045
2025/09/18 04:10:00;49768544;49548607;5934353;10945275;1788630;18095070
2025/09/18 04:20:00;49774081;49554380;5934353;10948386;1788630;18098178
2025/09/18 04:30:00;49779594;49560119;5934353;10951509;1788630;18101303
2025/09/18 04:40:00;49785050;49565800;5934353;10954630;1788630;18104426
2025/09/18 04:50:00;49790885;49571860;5934353;10957659;1788630;18107458
2025/09/18 05:00:00;49796499;49577692;5934353;10960748;1788630;18110554
2025/09/18 05:10:00;49802124;49583530;5934353;10963850;1788630;18113659
2025/09/18 05:20:00;49807897;49589381;5934353;10966888;1788630;18116696
2025/09/18 05:30:00;49813551;49595098;5934353;10969922;1788630;18119735
2025/09/18 05:40:00;49819433;49601107;5934353;10972900;1788630;18122717
2025/09/18 05:50:00;49825182;49607081;5934353;10975910;1788630;18125731
2025/09/18 06:00:00;49831007;49613131;5934353;10978893;1788630;18128718
2025/09/18 06:10:00;49836773;49619123;5934353;10981893;1788630;18131722
2025/09/18 06:20:00;49842463;49625038;5934353;10984886;1788630;18134719
2025/09/18 06:30:00;49848188;49630989;5934353;10987864;1788630;18137701
2025/09/18 06:40:00;49854021;49637048;5934353;10990811;1788630;18140652
2025/09/18 06:50:00;49859641;49642893;5934353;10993809;1788630;18143652
2025/09/18 07:00:00;49865235;49648590;5934353;10996815;1788630;18146661
2025/09/18 07:10:00;49870991;49654411;5934353;10999769;1788630;18149619
2025/09/18 07:20:00;49876608;49660108;5934353;11002752;1788630;18152606
2025/09/18 07:30:00;49882074;49665801;5934353;11005774;1788630;18155632
2025/09/18 07:40:00;49887715;49671668;5934353;11008754;1788630;18158614
2025/09/18 07:50:00;49893463;49677632;5934353;11011729;1788630;18161597
2025/09/18 08:00:00;49899085;49683493;5934353;11014700;1788630;18164568
2025/09/18 08:10:00;49904637;49689262;5934353;11017682;1788630;18167559
2025/09/18 08:20:00;49910170;49695031;5934353;11020658;1788630;18170532
2025/09/18 08:30:00;49915794;49700883;5934353;11023674;1788630;18173552
2025/09/18 08:40:00;49921461;49706777;5934353;11026642;1788630;18176522
2025/09/18 08:50:00;49926898;49712321;5934353;11029627;1788630;18179511
2025/09/18 09:00:00;49932375;49717863;5934353;11032651;1788630;18182538
2025/09/18 09:10:00;49937836;49723401;5934353;11035674;1788630;18185564
2025/09/18 09:20:00;49943501;49729293;5934353;11038625;1788630;18188520
2025/09/18 09:30:00;49949341;49735359;5934353;11041528;1788630;18191426
2025/09/18 09:40:00;49955148;49741393;5934353;11044433;1788630;18194335
2025/09/18 09:50:00;49960725;49747198;5934353;11047399;1788630;18197305
2025/09/18 10:00:00;49966111;49752811;5934353;11050411;1788630;18200319
2025/09/18 10:10:00;49971507;49758434;5934353;11053424;1788630;18203336
2025/09/18 10:20:00;49977042;49764196;5934353;11056407;1788630;18206321
2025/09/18 10:30:00;49982656;49770035;5934353;11059365;1788630;18209281
2025/09/18 10:40:00;49988142;49775622;5934353;11062352;1788630;18212270
2025/09/18 10:50:00;49993539;49781083;5934353;11065361;1788630;18215281
2025/09/18 11:00:00;49999012;49786645;5934353;11068370;1788630;18218292
2025/09/18 11:10:00;50004469;49792322;5934353;11071369;1788630;18221293
2025/09/18 11:20:00;50010285;49798362;5934353;11074267;1788630;18224193
2025/09/18 11:30:00;50016046;49804343;5934353;11077193;1788630;18227120
2025/09/18 11:40:00;50021711;49810229;5934353;11080152;1788630;18230081
2025/09/18 11:50:00;50027246;49815983;5934353;11083123;1788630;18233054
2025/09/18 12:00:00;50032870;49821825;5934353;11086067;1788630;18235999
2025/09/18 12:10:00;50038525;49827700;5934353;11088991;1788630;18238924
2025/09/18 12:20:00;50044331;49833724;5934353;11091887;1788630;18241822
2025/09/18 12:30:00;50050240;49839851;5934353;11094804;1788630;18244742
2025/09/18 12:40:00;50056010;49845683;5934353;11097745;1788630;18247686
2025/09/18 12:50:00;50061732;49851468;5934353;11100686;1788630;18250630
2025/09/18 13:00:00;50067510;49857386;5934353;11103608;1788630;18253554
2025/09/18 13:10:00;50073390;49863485;5934353;11106488;1788630;18256436
2025/09/18 13:20:00;50079305;49869619;5934353;11109344;1788630;18259294
2025/09/18 13:30:00;50085272;49875799;5934353;11112202;1788630;18262153
2025/09/18 13:40:00;50091057;49881803;5934353;11115076;1788630;18265029
2025/09/18 13:50:00;50096691;49887650;5934353;11117963;1788630;18267915
2025/09/18 14:00:00;50102621;49893806;5934353;11120825;1788630;18270781
2025/09/18 14:10:00;50109065;49900465;5934398;11123491;1788677;18273449
2025/09/18 14:20:00;50115752;49907375;5934411;11126108;1788687;18276069
2025/09/18 14:30:00;50122591;49914354;5934434;11128643;1788707;18278606
2025/09/18 14:40:00;50129406;49921231;5934434;11131133;1788707;18281099
2025/09/18 14:50:00;50136256;49928141;5934434;11133593;1788707;18283560
2025/09/18 15:00:00;50142933;49935032;5934434;11136090;1788707;18286059
2025/09/18 15:10:00;50149992;49942303;5934434;11138362;1788707;18288329
2025/09/18 15:20:00;50157322;49949850;5934434;11140585;1788707;18290551
2025/09/18 15:30:00;50164617;49957356;5934434;11142810;1788707;18292774
2025/09/18 15:40:00;50171646;49964599;5934434;11145025;1788707;18294988
2025/09/18 15:50:00;50178682;49971850;5934434;11147235;1788707;18297198
2025/09/18 16:00:00;50185751;49979134;5934434;11149448;1788707;18299410
2025/09/18 16:10:00;50193169;49986762;5934434;11151640;1788707;18301602
2025/09/18 16:20:00;50200603;49994408;5934434;11153874;1788707;18303836
2025/09/18 16:30:00;50207833;50001784;5934434;11156083;1788707;18306045
2025/09/18 16:40:00;50214917;50009469;5935372;11157407;1788707;18308248
2025/09/18 16:50:00;50222236;50018054;5937348;11157407;1788707;18310446
2025/09/18 17:00:00;50229703;50026927;5939337;11157407;1788707;18312652
2025/09/18 17:10:00;50236827;50035469;5941214;11157414;1788707;18314891
2025/09/18 17:20:00;50244098;50044162;5943234;11157414;1788707;18317108
2025/09/18 17:30:00;50251504;50052984;5945356;11157414;1788735;18319057
2025/09/18 17:40:00;50259017;50061915;5947553;11157414;1788864;18320708
2025/09/18 17:50:00;50266423;50070741;5949716;11157414;1788864;18322686
2025/09/18 18:00:00;50273836;50079590;5951916;11157414;1788864;18324732
2025/09/18 18:10:00;50281280;50088445;5954118;11157414;1788884;18326656
2025/09/18 18:20:00;50289171;50097709;5956388;11157414;1789016;18328209
2025/09/18 18:30:00;50296362;50106125;5958514;11157414;1789023;18330111
2025/09/18 18:40:00;50303551;50114566;5960687;11157414;1789023;18332137
2025/09/18 18:50:00;50311057;50123456;5962882;11157414;1789065;18333841
2025/09/18 19:00:00;50318474;50132286;5965060;11157414;1789084;18335799
2025/09/18 19:10:00;50325893;50141116;5967230;11157414;1789089;18337771
2025/09/18 19:20:00;50333252;50149886;5969389;11157414;1789089;18339772
2025/09/18 19:30:00;50340783;50158831;5971568;11157414;1789125;18341393
2025/09/18 19:40:00;50348050;50167504;5973709;11157414;1789127;18343362
2025/09/18 19:50:00;50355395;50176263;5974547;11157472;1789170;18345098
2025/09/18 20:00:00;50362707;50184988;5974569;11157587;1789170;18346924
2025/09/18 20:10:00;50370466;50194167;5974607;11157685;1789170;18348566
2025/09/18 20:20:00;50378055;50203072;5975489;11157743;1789253;18349996
2025/09/18 20:30:00;50385396;50211665;5976669;11157745;1789354;18350882
2025/09/18 20:40:00;50392812;50220344;5978854;11157745;1789388;18352577
2025/09/18 20:50:00;50400277;50229216;5980999;11157745;1789388;18354593
2025/09/18 21:00:00;50407550;50237901;5983161;11157745;1789422;18356515
2025/09/18 21:10:00;50415036;50246802;5985366;11157745;1789548;18358152
2025/09/18 21:20:00;50422447;50255627;5987547;11157745;1789553;18360163
2025/09/18 21:30:00;50429909;50264499;5989759;11157745;1789576;18362013
2025/09/18 21:40:00;50437280;50273282;5991948;11157745;1789584;18364028
2025/09/18 21:50:00;50444843;50282255;5994226;11157745;1789810;18365108
2025/09/18 22:00:00;50452525;50291333;5996582;11157745;1790583;18365781
2025/09/18 22:10:00;50460268;50300367;5998931;11157745;1791125;18366016
2025/09/18 22:20:00;50468311;50309661;6001338;11157745;1792115;18366141
2025/09/18 22:30:00;50476019;50318670;6003751;11157745;1793037;18366384
2025/09/18 22:40:00;50483635;50327695;6006093;11157745;1793484;18367055
2025/09/18 22:50:00;50491432;50336908;6008513;11157745;1794448;18367270
2025/09/18 23:00:00;50499288;50346186;6010930;11157745;1795297;18367298
2025/09/18 23:10:00;50507250;50355566;6013420;11157745;1796592;18367309
2025/09/18 23:20:00;50515151;50364884;6015829;11157745;1797356;18367429
2025/09/18 23:30:00;50523152;50374296;6018253;11157745;1798463;18367536
2025/09/18 23:40:00;50530854;50383410;6020611;11157745;1798909;18367905
2025/09/18 23:50:00;50538737;50392626;6022992;11157745;1799776;18368261
2025/09/19 00:00:00;50546659;50401800;6025397;11157745;1800829;18368286
2025/09/19 00:10:00;50554638;50411032;6027831;11157745;1801914;18368353
2025/09/19 00:20:00;50562509;50420314;6030212;11157745;1802505;18368588
2025/09/19 00:30:00;50570285;50429505;6032582;11157745;1803132;18368806
2025/09/19 00:40:00;50578007;50438637;6034996;11157745;1804165;18368974
2025/09/19 00:50:00;50585647;50447693;6037375;11157745;1804801;18369141
2025/09/19 01:00:00;50593494;50456954;6039811;11157745;1805797;18369166
2025/09/19 01:10:00;50601356;50466233;6042250;11157745;1806846;18369196
2025/09/19 01:20:00;50608965;50475258;6044624;11157745;1807464;18369409
2025/09/19 01:30:00;50617009;50484653;6047082;11157745;1808714;18369414
2025/09/19 01:40:00;50624509;50493410;6049499;11157745;1809536;18369421
2025/09/19 01:50:00;50632276;50502432;6051961;11157745;1810515;18369424
2025/09/19 02:00:00;50640189;50511759;6054500;11157745;1811596;18369424
2025/09/19 02:10:00;50647795;50520790;6057004;11157745;1812446;18369425
2025/09/19 02:20:00;50655510;50529928;6059553;11157745;1813705;18369426
2025/09/19 02:30:00;50662709;50538559;6060808;11158859;1814118;18370832
2025/09/19 02:40:00;50669640;50546928;6060808;11161077;1814118;18373595
2025/09/19 02:50:00;50676536;50555262;6060808;11163270;1814118;18376329
2025/09/19 03:00:00;50683748;50563878;6060833;11165159;1814118;18378971
2025/09/19 03:10:00;50690471;50571868;6060833;11167363;1814118;18381706
2025/09/19 03:20:00;50697056;50579724;6060833;11169591;1814118;18384503
2025/09/19 03:30:00;50703769;50587822;6060833;11171812;1814118;18387290
2025/09/19 03:40:00;50710216;50595706;6062585;11172284;1814118;18389731
2025/09/19 03:50:00;50716656;50603571;6064761;11172284;1814118;18392027
2025/09/19 04:00:00;50723042;50611386;6066952;11172284;1814118;18394327
2025/09/19 04:10:00;50729236;50619007;6069197;11172284;1814118;18396688
2025/09/19 04:20:00;50735257;50626639;6071546;11172284;1814118;18399126
2025/09/19 04:30:00;50741394;50635578;6071656;11172369;1814118;18401517
2025/09/19 04:40:00;50747606;50644571;6072387;11172384;1814118;18404045
2025/09/19 04:50:00;50753776;50653452;6074746;11172384;1814118;18406903
2025/09/19 05:00:00;50759988;50662286;6077077;11172384;1814118;18409746
2025/09/19 05:10:00;50766139;50671059;6079417;11172384;1814118;18412596
2025/09/19 05:20:00;50772366;50680064;6081744;11172384;1814118;18415001
2025/09/19 05:30:00;50778518;50688998;6084074;11172384;1814118;18417820
2025/09/19 05:40:00;50784772;50698035;6086397;11172384;1814118;18420648
2025/09/19 05:50:00;50791157;50707202;6088720;11172384;1814118;18423429
2025/09/19 06:00:00;50797626;50716451;6091013;11172384;1814118;18425704
2025/09/19 06:10:00;50803779;50725392;6093405;11172384;1814118;18428496
2025/09/19 06:20:00;50809935;50734334;6095716;11172384;1814118;18431136
2025/09/19 06:30:00;50816056;50743146;6097571;11172384;1814118;18432313
2025/09/19 06:40:00;50822065;50751771;6099964;11172384;1814118;18435093
2025/09/19 06:50:00;50828469;50760797;6102266;11172384;1814118;18437482
2025/09/19 07:00:00;50834987;50770087;6104155;11172384;1814118;18438254
2025/09/19 07:10:00;50841386;50779256;6106011;11172384;1814118;18439024
2025/09/19 07:20:00;50847537;50788183;6108192;11172384;1814118;18440889
2025/09/19 07:30:00;50853599;50797016;6110256;11172384;1814118;18442436
2025/09/19 07:40:00;50859737;50805925;6112357;11172384;1814118;18443803
