"sep=;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;2
Element ID;zigbee:1_zd_WHr_I;zigbee:2_zd_WHr_I;.;zigbee:4_zd_WHr_I;zigbee:5_zd_WHr_I;zigbee:6_zd_WHr_I;zigbee:7_zd_WHr_I;zigbee:8_zd_WHr_I;zigbee:9_zd_WHr_I;.;zigbee:11_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:13_zd_WHr_I;zigbee:14_zd_WHr_I;zigbee:15_zd_WHr_I;zigbee:16_zd_WHr_I;zigbee:17_zd_WHr_I;zigbee:18_zd_WHr_I;zigbee:19_zd_WHr_I;zigbee:20_zd_WHr_I;zigbee:21_zd_WHr_I;zigbee:22_zd_WHr_I;zigbee:23_zd_WHr_I;zigbee:24_zd_WHr_I;zigbee:25_zd_WHr_I;zigbee:26_zd_WHr_I;zigbee:27_zd_WHr_I;zigbee:28_zd_WHr_I;zigbee:29_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:31_zd_WHr_I;zigbee:32_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:34_zd_WHr_I;modbus:1_mb_WHr_I;zigbee:32_zd_WHr_I;zigbee:32_zd_WHr_I;modbus:1_mb_WHr_I;modbus:1_mb_WHr_I;zigbee:11_zd_WHr_I;zigbee:11_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:4_zd_WHr_I;zigbee:4_zd_WHr_I;zigbee:31_zd_WHr_I;zigbee:31_zd_WHr_I
2025/10/20 19:50:00;NaN;NaN;13095;NaN;28147;13402;0;NaN;NaN;NaN;595359;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;167308;6215;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1485986;1061582;0;4967838;313873;373223;89407;3985934;358394;405085;;;;;9924;96700;;;;
2025/10/20 20:00:00;NaN;NaN;13097;NaN;28147;13402;0;NaN;NaN;NaN;595493;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;167393;6230;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1486585;1061922;0;4969468;313968;373278;89407;3987290;358762;405085;;;;;9924;96728;;;;
2025/10/20 20:10:00;NaN;NaN;13098;NaN;28147;13402;0;NaN;NaN;NaN;595648;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;167477;6245;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1487102;1062188;0;4971099;314085;373333;89407;3988641;358947;405085;;;;;9924;96757;;;;
2025/10/20 20:20:00;NaN;NaN;13100;NaN;28147;13402;0;NaN;NaN;NaN;595937;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;167562;6260;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1487773;1062453;0;4972716;314193;373398;89407;3989976;359177;405087;;;;;9924;96797;;;;
2025/10/20 20:30:00;NaN;NaN;13101;NaN;28147;13402;0;NaN;NaN;NaN;596248;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;167647;6276;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1488407;1062787;0;4974356;314298;373446;89407;3991315;359366;405087;;;;;9924;96826;;;;
2025/10/20 20:40:00;NaN;NaN;13103;NaN;28147;13402;0;NaN;NaN;NaN;596590;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;167731;6291;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1488956;1063037;0;4975938;314369;373508;89407;3992642;359681;405087;;;;;9924;96853;;;;
2025/10/20 20:50:00;NaN;NaN;13104;NaN;28147;13402;0;NaN;NaN;NaN;596753;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;167816;6306;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1489729;1063303;0;4977555;314591;373570;89407;3993974;360048;405087;;;;;9924;96889;;;;
2025/10/20 21:00:00;NaN;NaN;13106;NaN;28147;13402;0;NaN;NaN;NaN;596975;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;167901;6322;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1490199;1063652;0;4979129;314681;373635;89407;3995319;360312;405087;;;;;9924;96916;;;;
2025/10/20 21:10:00;NaN;NaN;13108;NaN;28147;13402;0;NaN;NaN;NaN;597059;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;167986;6339;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1490671;1063902;0;4980710;314821;373694;89407;3996545;360453;405088;;;;;9924;96939;;;;
2025/10/20 21:20:00;NaN;NaN;13109;NaN;28147;13402;0;NaN;NaN;NaN;597174;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168071;6356;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1491437;1064152;0;4982136;314918;373780;89407;3997002;360473;405089;;;;;9924;96969;;;;
2025/10/20 21:30:00;NaN;NaN;13111;NaN;28147;13402;0;NaN;NaN;NaN;597342;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168155;6373;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1491888;1064515;0;4982667;315090;373823;89407;3997451;360661;405089;;;;;9924;96992;;;;
2025/10/20 21:40:00;NaN;NaN;13112;NaN;28147;13402;0;NaN;NaN;NaN;597422;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168240;6390;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1492477;1064767;0;4983179;315184;373880;89407;3997905;360808;405090;;;;;9924;97015;;;;
2025/10/20 21:50:00;NaN;NaN;13114;NaN;28147;13402;0;NaN;NaN;NaN;597472;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168325;6407;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1493111;1065017;0;4983719;315353;373945;89407;3998353;360818;405164;;;;;9924;97046;;;;
2025/10/20 22:00:00;NaN;NaN;13115;NaN;28147;13402;0;NaN;NaN;NaN;597502;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168410;6422;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1493676;1065350;0;4984237;315414;374015;89407;3998805;360818;405229;;;;;9925;97066;;;;
2025/10/20 22:10:00;NaN;NaN;13117;NaN;28147;13402;0;NaN;NaN;NaN;597512;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168494;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1494158;1065631;0;4984765;315514;374069;89407;3999251;360818;405309;;;;;9925;97081;;;;
2025/10/20 22:20:00;NaN;NaN;13118;NaN;28147;13402;0;NaN;NaN;NaN;597521;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168579;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1494883;1065847;0;4985291;315644;374146;89407;3999690;360818;405354;;;;;9925;97097;;;;
2025/10/20 22:30:00;NaN;NaN;13120;NaN;28147;13402;0;NaN;NaN;NaN;597531;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168664;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1495496;1066131;0;4985807;315644;374229;89407;4000122;360819;405586;;;;;9925;97110;;;;
2025/10/20 22:40:00;NaN;NaN;13121;NaN;28147;13402;0;NaN;NaN;NaN;597717;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168702;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1496272;1066344;0;4986312;315935;374244;89407;4000550;360819;405629;;;;;9925;97120;;;;
2025/10/20 22:50:00;NaN;NaN;13123;NaN;28147;13402;0;NaN;NaN;NaN;597763;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168702;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1497350;1066587;0;4986806;316184;374285;89407;4000984;360819;405670;;;;;9925;97137;;;;
2025/10/20 23:00:00;NaN;NaN;13124;NaN;28147;13402;0;NaN;NaN;NaN;597777;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168702;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1497928;1066871;0;4987304;316363;374335;89407;4001413;360819;405756;;;;;9925;97149;;;;
2025/10/20 23:10:00;NaN;NaN;13126;NaN;28147;13402;0;NaN;NaN;NaN;597805;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168702;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1498541;1067083;0;4987795;316449;374394;89407;4001843;360819;405784;;;;;9925;97163;;;;
2025/10/20 23:20:00;NaN;NaN;13128;NaN;28147;13402;0;NaN;NaN;NaN;597807;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168702;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1499215;1067301;0;4988286;316585;374466;89407;4002268;360819;405815;;;;;9925;97178;;;;
2025/10/20 23:30:00;NaN;NaN;13129;NaN;28147;13402;0;NaN;NaN;NaN;597810;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168702;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1499711;1067615;0;4988772;316759;374514;89407;4002684;360819;405899;;;;;9925;97191;;;;
2025/10/20 23:40:00;NaN;NaN;13131;NaN;28147;13402;0;NaN;NaN;NaN;597816;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168703;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1500288;1067834;0;4989279;316821;374578;89407;4003103;360819;405952;;;;;9925;97203;;;;
2025/10/20 23:50:00;NaN;NaN;13132;NaN;28147;13402;0;NaN;NaN;NaN;597825;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168703;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1500924;1068061;0;4989761;317034;374634;89407;4003526;360819;406132;;;;;9925;97221;;;;
2025/10/21 00:00:00;NaN;NaN;13134;NaN;28147;13402;0;NaN;NaN;NaN;597842;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168703;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1501497;1068348;0;4990260;317087;374697;89407;4003968;360819;406197;;;;;9925;97231;;;;
2025/10/21 00:10:00;NaN;NaN;13135;NaN;28147;13402;0;NaN;NaN;NaN;597878;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168703;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1501953;1068591;0;4990795;317189;374755;89407;4004402;360819;406351;;;;;9925;97244;;;;
2025/10/21 00:20:00;NaN;NaN;13137;NaN;28147;13402;0;NaN;NaN;NaN;597935;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168703;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1502647;1068804;0;4991317;317391;374807;89407;4004833;360819;406457;;;;;9925;97260;;;;
2025/10/21 00:30:00;NaN;NaN;13138;NaN;28147;13402;0;NaN;NaN;NaN;598068;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168703;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1503185;1069088;0;4991828;317465;374870;89407;4005258;360819;406555;;;;;9925;97267;;;;
2025/10/21 00:40:00;NaN;NaN;13140;NaN;28147;13402;0;NaN;NaN;NaN;598115;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168703;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1503679;1069209;0;4992329;317647;374908;89407;4005688;360819;406605;;;;;9926;97268;;;;
2025/10/21 00:50:00;NaN;NaN;13142;NaN;28147;13402;0;NaN;NaN;NaN;598118;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1504440;1069239;0;4992840;317778;374982;89407;4006109;360819;406682;;;;;9926;97269;;;;
2025/10/21 01:00:00;NaN;NaN;13143;NaN;28147;13402;0;NaN;NaN;NaN;598135;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1504930;1069261;0;4993327;317831;375048;89407;4006536;360819;406760;;;;;9926;97271;;;;
2025/10/21 01:10:00;NaN;NaN;13145;NaN;28147;13402;0;NaN;NaN;NaN;598139;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1505409;1069270;0;4993838;317938;375102;89407;4006958;360819;406816;;;;;9926;97272;;;;
2025/10/21 01:20:00;NaN;NaN;13146;NaN;28147;13402;0;NaN;NaN;NaN;598147;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1506068;1069278;0;4994322;318197;375156;89407;4007386;360819;406888;;;;;9927;97273;;;;
2025/10/21 01:30:00;NaN;NaN;13148;NaN;28147;13402;0;NaN;NaN;NaN;598159;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1506714;1069310;0;4994838;318251;375224;89407;4007812;360819;406960;;;;;9928;97274;;;;
2025/10/21 01:40:00;NaN;NaN;13149;NaN;28147;13402;0;NaN;NaN;NaN;598163;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1507176;1069331;0;4995341;318346;375280;89407;4008228;360819;407030;;;;;9928;97275;;;;
2025/10/21 01:50:00;NaN;NaN;13151;NaN;28147;13402;0;NaN;NaN;NaN;598176;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1507870;1069339;0;4995829;318533;375338;89407;4008643;360820;407078;;;;;9928;97277;;;;
2025/10/21 02:00:00;NaN;NaN;13153;NaN;28147;13402;0;NaN;NaN;NaN;598178;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1508388;1069350;0;4996305;318646;375391;89407;4009065;360820;407174;;;;;9928;97278;;;;
2025/10/21 02:10:00;NaN;NaN;13154;NaN;28147;13402;0;NaN;NaN;NaN;598185;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1508926;1069375;0;4996799;318794;375449;89407;4009482;360820;407225;;;;;9929;97279;;;;
2025/10/21 02:20:00;NaN;NaN;13156;NaN;28147;13402;0;NaN;NaN;NaN;598188;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1509649;1069400;0;4997279;318926;375523;89407;4009903;360820;407426;;;;;9929;97280;;;;
2025/10/21 02:30:00;NaN;NaN;13157;NaN;28147;13402;0;NaN;NaN;NaN;598317;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1510155;1069411;0;4997773;319004;375581;89407;4010327;360820;407552;;;;;9929;97282;;;;
2025/10/21 02:40:00;NaN;NaN;13159;NaN;28147;13402;0;NaN;NaN;NaN;598412;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1510789;1069420;0;4998267;319046;375653;89407;4010757;360820;407613;;;;;9929;97282;;;;
2025/10/21 02:50:00;NaN;NaN;13161;NaN;28147;13402;0;NaN;NaN;NaN;598412;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1511857;1069444;0;4998770;319369;375677;89407;4011182;360820;407707;;;;;9930;97283;;;;
2025/10/21 03:00:00;NaN;NaN;13162;NaN;28147;13402;0;NaN;NaN;NaN;598420;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1512627;1069468;0;4999269;319609;375712;89407;4011603;360820;407785;;;;;9930;97285;;;;
2025/10/21 03:10:00;NaN;NaN;13164;NaN;28147;13402;0;NaN;NaN;NaN;598423;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1513267;1069480;0;4999752;319700;375770;89407;4012033;360820;407861;;;;;9930;97286;;;;
2025/10/21 03:20:00;NaN;NaN;13165;NaN;28147;13402;0;NaN;NaN;NaN;598433;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1513903;1069489;0;5000264;319846;375840;89407;4012443;360820;407902;;;;;9931;97287;;;;
2025/10/21 03:30:00;NaN;NaN;13167;NaN;28147;13402;0;NaN;NaN;NaN;598441;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1514423;1069516;0;5000746;319992;375898;89407;4012846;360820;408007;;;;;9931;97288;;;;
2025/10/21 03:40:00;NaN;NaN;13169;NaN;28147;13402;0;NaN;NaN;NaN;598448;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1514985;1069525;0;5001219;320078;375956;89407;4013261;360820;408068;;;;;9932;97289;;;;
2025/10/21 03:50:00;NaN;NaN;13170;NaN;28147;13402;0;NaN;NaN;NaN;598454;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1515628;1069550;0;5001693;320302;376017;89407;4013672;360820;408236;;;;;9932;97291;;;;
2025/10/21 04:00:00;NaN;NaN;13172;NaN;28147;13402;0;NaN;NaN;NaN;598578;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1516337;1069561;0;5002165;320408;376068;89407;4014101;360820;408320;;;;;9932;97292;;;;
2025/10/21 04:10:00;NaN;NaN;13173;NaN;28147;13402;0;NaN;NaN;NaN;598671;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1516859;1069586;0;5002667;320462;376135;89407;4014511;360820;408426;;;;;9932;97293;;;;
2025/10/21 04:20:00;NaN;NaN;13175;NaN;28147;13402;0;NaN;NaN;NaN;598677;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1517534;1069594;0;5003132;320675;376187;89407;4014921;360820;408505;;;;;9933;97294;;;;
2025/10/21 04:30:00;NaN;NaN;13176;NaN;28147;13402;0;NaN;NaN;NaN;598681;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1518079;1069620;0;5003603;320728;376253;89407;4015334;360820;408650;;;;;9933;97296;;;;
2025/10/21 04:40:00;NaN;NaN;13178;NaN;28147;13402;0;NaN;NaN;NaN;598692;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1518532;1069630;0;5004070;320910;376295;89407;4015743;360820;408773;;;;;9933;97297;;;;
2025/10/21 04:50:00;NaN;NaN;13180;NaN;28147;13402;0;NaN;NaN;NaN;598798;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1519300;1069638;0;5004539;321010;376374;89407;4016155;360820;408959;;;;;9933;97299;;;;
2025/10/21 05:00:00;NaN;NaN;13181;NaN;28147;13402;0;NaN;NaN;NaN;598910;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1519747;1069666;0;5005011;321102;376434;89407;4016568;360820;409069;;;;;9933;97300;;;;
2025/10/21 05:10:00;NaN;NaN;13183;NaN;28147;13402;0;NaN;NaN;NaN;598942;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1520067;1069674;0;5005483;321269;376469;89407;4016982;360820;409134;;;;;9934;97301;;;;
2025/10/21 05:20:00;NaN;NaN;13184;NaN;28147;13402;0;NaN;NaN;NaN;598948;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1520994;1069699;0;5005961;321388;376547;89407;4017394;360820;409231;;;;;9934;97303;;;;
2025/10/21 05:30:00;NaN;NaN;13186;NaN;28147;13402;0;NaN;NaN;NaN;598953;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1521485;1069713;0;5006426;321490;376601;89407;4017802;360820;409308;;;;;9934;97305;;;;
2025/10/21 05:40:00;NaN;NaN;13187;NaN;28147;13402;0;NaN;NaN;NaN;598960;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1521994;1069734;0;5006900;321572;376658;89407;4018212;360820;409384;;;;;9934;97306;;;;
2025/10/21 05:50:00;NaN;NaN;13189;NaN;28147;13402;0;NaN;NaN;NaN;598968;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1522656;1069742;0;5007373;321704;376730;89407;4018620;360820;409526;;;;;9934;97308;;;;
2025/10/21 06:00:00;NaN;NaN;13190;NaN;28147;13402;0;NaN;NaN;NaN;598995;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1523148;1069766;0;5007851;321896;376771;89407;4019029;360820;409706;;;;;9934;97310;;;;
2025/10/21 06:10:00;NaN;NaN;13192;NaN;28147;13402;0;NaN;NaN;NaN;599178;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1523733;1069778;0;5008332;321970;376827;89407;4019434;360820;409798;;;;;9935;97312;;;;
2025/10/21 06:20:00;NaN;NaN;13193;NaN;28147;13402;0;NaN;NaN;NaN;599208;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1524363;1069801;0;5008801;322121;376893;89407;4019832;360820;409853;;;;;9935;97315;;;;
2025/10/21 06:30:00;NaN;NaN;13195;NaN;28147;13402;0;NaN;NaN;NaN;599214;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1524892;1069813;0;5009267;322217;376947;89407;4020228;360820;409970;;;;;9935;97317;;;;
2025/10/21 06:40:00;NaN;NaN;13196;NaN;28147;13402;0;NaN;NaN;NaN;599230;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1525408;1069821;0;5009723;322257;377016;89407;4020625;360820;410033;;;;;9935;97319;;;;
2025/10/21 06:50:00;NaN;NaN;13198;NaN;28147;13402;0;NaN;NaN;NaN;599235;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1526208;1069845;0;5010201;322322;377100;89407;4021030;360820;410191;;;;;9935;97322;;;;
2025/10/21 07:00:00;NaN;NaN;13199;NaN;28147;13402;0;NaN;NaN;NaN;599290;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1526990;1069871;0;5010690;322598;377100;89407;4021424;360820;410305;;;;;9935;97324;;;;
2025/10/21 07:10:00;NaN;NaN;13201;NaN;28147;13402;0;NaN;NaN;NaN;599315;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1527725;1069879;0;5011141;322720;377149;89407;4021828;360820;410364;;;;;9935;97327;;;;
2025/10/21 07:20:00;NaN;NaN;13202;NaN;28147;13402;0;NaN;NaN;NaN;599316;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1528519;1069888;0;5011600;322963;377210;89407;4022241;360820;410443;;;;;9935;97328;;;;
2025/10/21 07:30:00;NaN;NaN;13204;NaN;28147;13402;0;NaN;NaN;NaN;599330;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1529033;1069908;0;5012056;323051;377271;89407;4022658;360820;410545;;;;;9936;97330;;;;
2025/10/21 07:40:00;NaN;NaN;13206;NaN;28147;13402;0;NaN;NaN;NaN;599339;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1529534;1069924;0;5012532;323217;377321;89407;4023065;360820;410626;;;;;9936;97330;;;;
2025/10/21 07:50:00;NaN;NaN;13207;NaN;28147;13402;0;NaN;NaN;NaN;599347;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1530276;1069948;0;5012997;323342;377398;89407;4023472;410646;360820;;;;;9936;97333;;;;
2025/10/21 08:00:00;NaN;NaN;13209;NaN;28147;13402;0;NaN;NaN;NaN;599347;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1530750;1069959;0;5013483;323427;377459;89407;4023889;410787;360820;;;;;9936;97334;;;;
